,k1,k2,k3,a1,a2,a3
166,48.725418,237.85544,72.61424,25.72253,31.914978,35.715805
167,44.961773,240.73204,75.526276,26.367514,31.380516,35.1558
168,42.39897,224.09775,76.55959,34.782578,32.904655,34.86133
169,44.029938,223.7411,72.07884,35.01674,33.5688,35.024364
170,41.423996,239.78935,68.52902,37.60838,32.09691,35.270924
171,43.71844,240.97925,70.78017,38.368725,30.60326,35.590267
172,44.905,241.02425,56.35705,25.645954,27.934212,35.39914
173,49.81815,231.60922,57.80106,27.588987,32.932762,35.3711
174,44.511604,231.648,57.95475,37.19262,31.350605,35.900845
175,41.529938,232.58374,83.0392,36.119156,31.949806,35.68337
176,41.27835,229.21494,54.41825,37.164413,32.54675,35.635696
177,41.19224,214.81723,59.706463,36.03772,33.097256,35.73223
178,41.875916,218.33144,66.32735,36.43344,32.22998,35.760994
179,44.124424,200.41861,56.495296,27.289452,36.928535,35.929092
180,49.387768,199.80217,39.273037,30.245815,31.229036,36.437706
181,39.0128,199.83618,37.741226,36.14862,31.952414,36.539146
182,39.669357,207.39087,61.38715,29.557068,35.355927,36.906296
183,46.057476,199.3248,31.189579,28.306469,36.23073,36.906265
184,46.780193,207.2624,63.11621,39.21279,33.990837,35.45303
185,48.59264,217.05882,61.861572,26.700356,33.59263,36.150803
186,47.783897,208.28416,61.793842,31.924812,33.469963,35.563103
187,41.336864,228.30696,76.0026,31.685501,34.783302,35.425068
188,40.846424,219.759,62.113132,33.563553,37.73236,35.776646
189,40.15771,222.16885,68.09727,28.225761,30.66374,36.071075
190,47.07983,226.86017,43.66492,31.460949,28.578331,36.131546
191,47.397125,225.0515,42.139866,36.938896,28.397913,36.08997
192,38.31451,223.63535,41.835342,26.13348,30.419018,36.17729
193,42.594967,223.87071,50.15863,26.578743,29.69678,36.42518
194,41.78727,219.42874,55.730484,30.644053,37.19926,36.140884
195,42.478893,198.0892,56.349937,32.091835,34.76686,35.88528
196,42.26894,222.95407,58.097878,28.32565,30.492292,35.858814
197,53.537334,239.41643,41.717068,21.501583,30.244263,36.005257
198,47.21392,219.74701,51.670124,29.744232,34.368668,36.968437
199,44.865273,191.19896,44.401337,28.391628,32.334282,36.457596
200,46.02886,194.5611,46.436974,29.678427,34.130043,36.56211
201,45.653687,191.83766,38.8805,27.947418,33.61349,36.516464
202,44.481815,200.1167,39.918236,31.109772,33.292053,36.577057
203,44.45779,194.75919,57.623734,30.301548,35.861366,36.219307
204,46.547764,189.11545,57.46969,32.612713,34.752533,36.35508
205,37.51069,218.05376,68.50235,34.389954,30.741959,35.531815
206,44.444096,212.43651,63.680397,34.592197,36.446213,35.770622
207,38.277668,191.8161,58.79881,36.80863,30.899197,36.761192
208,39.641785,196.66039,59.440517,37.37166,30.68793,36.54606
209,49.022987,190.5168,51.49315,27.3023,36.3601,36.04303
210,44.210876,192.57072,47.058266,31.869656,35.481857,36.007942
211,47.370274,225.07576,28.266787,26.90562,35.074196,36.166855
212,46.154404,195.86244,43.866245,25.411575,35.996864,36.346222
213,50.2562,215.34392,55.05585,25.141579,31.0604,36.30887
214,45.025955,214.21696,47.645515,27.892735,30.529163,36.07959
215,46.008842,229.2747,62.79191,26.994686,32.136154,36.049686
216,44.159225,229.8171,50.30775,25.87709,30.85799,36.27736
217,44.487766,223.9199,55.21747,28.10136,35.16955,36.24131
218,45.58771,240.34528,68.40139,29.755474,33.816174,35.425133
219,44.85513,233.55853,69.550644,30.724155,32.143883,35.275658
220,44.670227,246.4388,65.351,28.496487,31.146442,35.305107
221,45.009766,246.5275,73.42209,29.204105,31.634998,34.872696
