,k1,k2,k3
275,37.93521,196.44075,44.2007
276,33.358025,200.55724,33.94233
277,31.592186,198.28488,43.525402
278,34.910423,199.19687,44.449574
279,30.834215,200.79283,51.33381
280,40.639317,184.7399,47.69085
281,32.374504,184.90305,51.116108
282,41.136024,199.05435,52.361355
283,40.257057,193.2203,51.391327
284,36.78702,195.73239,52.085506
285,35.822357,192.88484,52.28718
286,41.335766,193.72868,57.772766
287,37.344994,194.0293,54.134174
288,37.922028,193.77365,52.723705
289,38.513344,193.57094,51.82276
290,37.358402,196.94237,48.395424
291,37.205063,197.03789,51.531654
292,40.288837,195.51994,50.519245
293,39.74821,194.1883,53.807045
294,38.897144,192.49953,55.642002
295,39.113895,191.63834,51.737213
296,37.081085,195.99892,51.32239
297,40.932137,196.22557,52.775265
298,37.66474,192.43312,48.944145
299,42.606003,191.427,49.6443
300,37.260124,189.3039,55.712917
301,36.47555,195.4453,53.000694
302,39.075977,192.29512,53.060818
303,39.27451,192.21452,55.721203
304,34.017357,191.73306,56.194904
305,35.77334,200.26555,46.904907
306,35.896843,197.3582,54.33456
307,35.05611,196.1215,53.59208
308,43.649284,202.35321,54.876404
309,42.688847,202.82877,54.352596
310,38.473846,195.02727,52.39651
311,43.05931,195.73792,53.344036
312,40.927937,194.30276,53.92617
313,38.416946,191.70293,54.040092
314,37.35091,192.7976,51.84696
315,41.841698,189.00847,52.839317
316,43.208946,193.03748,59.082047
317,36.215992,194.19083,53.946243
318,40.540775,195.45068,50.86267
319,37.308037,193.65402,53.501205
320,35.20689,193.19807,55.72587
321,37.618298,195.20195,49.38125
322,40.153763,192.14291,54.003822
323,40.17563,192.36794,51.83107
324,39.832108,188.34909,55.609528
325,36.60938,198.20808,53.13833
326,37.095417,184.67426,55.251694
327,45.176846,209.47856,56.08804
328,34.349293,195.13141,53.18474
329,39.500057,194.13687,53.256443
330,38.18362,194.94316,52.493584
331,38.987206,196.35,52.523808
332,38.63985,190.08675,53.501667
333,40.00449,188.83575,55.273945
334,35.7579,200.9564,50.352127
335,36.491783,184.78471,55.3702
336,35.67768,191.54327,52.70953
337,36.67509,188.98318,53.0172
338,40.73529,199.61282,53.699734
339,39.264496,191.20576,54.671562
340,37.166485,192.96555,51.691566
341,40.078453,193.16934,50.506477
342,39.490772,195.16597,53.53878
343,34.376682,198.4975,49.997658
344,36.54415,195.85115,48.86605
345,38.01834,195.41576,52.03831
346,38.335197,188.65184,51.981976
347,35.46224,195.45195,51.574093
348,36.66574,196.87106,49.131233
349,38.968044,190.72789,52.63799
350,38.31923,193.00526,52.120968
351,38.4334,193.09875,55.647026
352,37.34127,196.19806,48.037464
353,36.828384,198.28735,48.0232
354,38.592686,196.33984,48.8763
355,38.165432,197.51942,50.213566
356,38.645775,193.42693,50.216232
357,41.20805,194.87772,48.962685
358,36.71513,195.42079,54.04684
359,40.52824,194.46803,50.822666
360,41.360394,195.25546,55.153687
361,44.85872,201.38957,56.996525
362,41.318497,195.78354,51.494385
363,41.517673,191.52693,56.55353
364,41.31377,191.22441,53.867878
365,35.442383,194.14185,54.720615
366,36.480064,193.66205,51.46952
367,34.726173,182.05145,50.262188
368,33.6152,198.62184,51.77672
369,33.38243,189.72466,52.641285
370,38.473484,186.98988,52.54078
371,35.36685,184.13826,50.09396
372,34.949104,191.56784,52.79516
373,38.75048,195.36136,52.88982
374,36.846672,196.08951,52.154804
375,36.869488,195.9206,55.02461
376,36.89303,194.46414,54.65536
377,36.97504,180.6683,47.01973
378,39.938885,206.58476,46.40515
379,40.117172,200.72046,45.611603
380,36.66615,205.38731,45.61558
381,35.632977,200.14949,41.816055
382,35.892048,199.00073,47.326454
383,37.261906,198.5911,47.289658
384,34.833935,198.50958,47.49906
385,40.984447,195.67986,46.10478
386,35.64895,196.6538,47.192245
387,37.27198,195.60864,52.946404
388,39.66041,195.673,53.1545
389,39.98257,192.49294,53.23437
390,39.4189,194.30147,52.785477
391,41.452164,193.90631,55.283104
392,39.91273,194.68631,53.37648
393,39.69528,192.98051,53.038715
394,39.934715,192.38881,54.676037
395,40.05333,191.56125,51.28258
396,42.92078,199.27896,56.597137
397,44.382412,197.52309,51.718067
398,35.47071,193.4263,55.0047
399,36.613567,199.67502,50.447807
400,38.906986,197.55434,54.226597
401,41.47887,189.72481,54.514812
402,41.90324,200.81131,53.438313
403,44.123726,200.24837,52.710514
404,37.620907,199.28844,54.628174
405,39.344383,195.95126,51.437817
406,38.195312,193.2254,54.170975
407,38.723293,197.45934,52.420372
408,40.012665,198.55986,55.954853
409,34.84603,199.13736,36.42837
410,37.046894,196.01564,51.946354
411,41.25184,192.54903,53.973125
412,39.222893,195.65923,53.38072
413,38.146072,194.28767,51.800007
414,37.16123,195.13405,54.863876
415,41.73372,192.58717,47.149548
416,34.674603,185.11084,49.09039
417,44.72951,195.19841,51.634193
418,41.55613,208.38307,51.915913
419,43.679653,187.31781,61.18446
420,44.30419,200.03436,56.74276
421,42.167923,201.12834,52.09624
422,41.05871,197.76718,52.710934
423,37.77211,193.79077,53.765224
424,43.887962,193.04352,60.86288
425,44.652363,188.65079,58.964237
426,34.895134,188.4238,47.18373
