,k1,k2,k3,a1,a2,a3
151,210.5846,164.83646,156.21298,36.024834,24.996868,25.363901
152,210.52798,164.77864,156.0488,35.981064,24.98878,25.340715
153,210.71121,164.11601,156.07298,36.06953,25.156986,25.383678
154,210.15271,164.75116,156.36436,35.900505,25.05534,25.355547
155,210.69751,164.52856,156.28676,36.061096,25.046307,25.353073
156,210.54147,164.50197,156.23532,35.86739,25.164488,25.40259
157,210.51714,164.43292,156.1949,36.094322,25.165575,25.358622
158,210.54285,164.48138,156.09456,36.149094,25.081131,25.356758
159,209.92403,164.93846,155.76993,36.06325,25.048481,25.36409
160,210.36386,164.70595,156.0116,36.0822,25.101284,25.360916
161,210.49176,164.35023,156.01262,36.089355,25.10273,25.323364
162,210.86407,164.1224,156.34999,36.078197,25.24108,25.397366
163,210.98456,163.98921,156.14635,35.90716,25.338842,25.39897
164,210.49841,164.07925,156.16043,36.12102,25.215351,25.344666
165,210.66968,164.27948,156.39424,35.816666,25.09756,25.341982
166,211.91714,164.1805,156.35695,35.84992,25.205784,25.345924
167,211.09232,164.35066,156.32286,36.04168,25.17651,25.393524
168,211.11374,164.67068,156.02394,35.922676,25.211414,25.365282
169,210.5705,164.72592,156.44713,35.828835,25.186625,25.363796
170,211.1861,164.56812,156.2908,35.86376,25.102657,25.361012
171,209.40736,164.32608,156.31342,35.88336,25.188751,25.37018
172,210.63232,164.49457,156.00352,35.95829,25.206326,25.392578
173,210.88002,164.60039,156.13498,35.88829,25.04294,25.368908
174,210.21725,164.11818,156.19905,36.111256,25.20484,25.361134
175,210.33682,164.65245,155.96605,36.04364,25.204868,25.371078
176,210.26299,164.64511,155.89342,35.97327,25.13814,25.369211
177,210.33691,164.61293,155.80579,35.98894,25.181068,25.38164
178,209.69049,164.41823,155.61157,36.08249,25.333506,25.349012
179,209.31247,164.05016,155.66444,36.12157,25.401691,25.354242
180,209.37732,164.23384,155.69305,36.079494,25.207985,25.358706
181,210.04425,164.34023,155.85007,35.875183,25.190395,25.360332
182,210.10913,164.3192,156.14938,35.97731,25.335133,25.357313
183,210.67455,164.97113,155.90762,35.80015,25.08437,25.372557
184,210.40775,164.99261,156.1175,36.12915,25.01947,25.375841
185,210.41078,164.94792,156.36589,35.984585,24.950628,25.376568
186,210.2667,164.92744,156.28833,36.025238,24.992765,25.346123
187,210.033,164.8778,156.2954,35.915386,25.131905,25.398972
188,209.92198,164.89702,155.82442,36.058422,25.106598,25.35637
189,208.55449,164.62283,155.65767,36.099003,25.162125,25.349781
190,208.82753,164.66708,155.4337,36.175095,25.20609,25.360846
191,208.97015,164.44408,155.48163,35.92169,25.41787,25.345383
192,208.488,164.0367,155.22025,36.201138,25.511099,25.392271
193,208.05466,163.30745,155.3561,36.267273,25.625048,25.301325
194,208.24417,162.93094,155.33047,36.124165,25.60188,25.335678
195,208.61725,162.86488,155.31143,36.017033,25.573936,25.29441
196,208.07394,163.45741,155.3063,36.194107,25.57235,25.325916
197,208.52914,163.52126,155.24188,36.15941,25.51076,25.324707
198,210.0867,164.13899,155.73174,36.142326,25.457878,25.332045
199,209.09505,164.3643,155.4671,36.159657,25.256926,25.325996
200,208.04689,164.58156,155.64069,36.171722,25.391039,25.368729
201,210.32082,163.8245,156.17558,35.819046,25.282993,25.351723
202,210.16145,164.16618,155.87787,35.784935,25.363674,25.334146
203,209.75554,164.32861,155.83875,36.066788,25.274158,25.331144
204,210.0838,164.4363,155.67566,35.92828,25.271606,25.32629
205,209.8071,164.45926,155.67464,36.083614,25.167551,25.352163
206,209.91995,164.27347,155.71407,35.98741,25.22261,25.37266
207,210.1568,164.14035,155.80748,35.970276,25.369465,25.371532
208,209.38414,164.03365,155.84511,36.144432,25.282957,25.338795
209,209.78833,163.9318,155.46985,36.03991,25.370735,25.344025
210,209.80876,164.14381,155.54755,35.954147,25.325632,25.36007
211,209.63121,164.25197,156.09142,36.053177,25.338171,25.399872
212,209.42735,164.24707,155.87651,36.117928,25.286322,25.381187
213,209.64618,164.3234,155.72218,36.057858,25.331367,25.379463
214,209.42497,164.04228,155.90703,36.02063,25.350842,25.387009
215,209.8856,164.09935,156.22345,35.99671,25.189182,25.36287
216,210.87842,164.44373,156.44499,35.92457,25.117807,25.40332
217,211.20612,164.46584,156.61926,35.949745,25.075092,25.368382
218,211.22342,164.1366,156.35448,35.948112,25.092129,25.339878
219,210.05382,164.62752,156.3044,35.899025,25.137726,25.338612
220,210.60126,164.38132,155.92058,35.917397,25.167772,25.34098
221,210.00302,164.2413,156.27072,35.908463,25.245584,25.352402
222,209.99045,164.22356,156.15112,36.068966,25.271248,25.400532
223,210.67653,164.46008,156.10422,35.914436,25.221558,25.400557
224,210.75089,164.3265,156.24036,36.12906,25.234238,25.400694
225,210.66956,164.1819,156.53848,35.885414,25.095726,25.373583
226,210.38364,164.72607,155.90063,36.13427,25.088743,25.34481
227,208.98242,164.48749,156.07549,36.180008,25.174755,25.342823
228,209.03935,164.0641,155.98354,36.117626,25.32943,25.34242
229,209.32318,163.98816,155.7154,35.96859,25.22424,25.393421
230,208.34406,163.32631,155.35063,35.996994,25.56347,25.378525
231,208.71272,163.30557,155.67609,36.000954,25.511642,25.322609
232,208.66887,164.08023,155.44652,36.20564,25.378645,25.341913
233,209.17213,163.93356,155.56859,36.19016,25.372986,25.371468
234,209.11911,164.18501,155.63402,36.09523,25.334349,25.364302
235,210.38866,164.17813,155.72191,36.119446,25.314125,25.362864
236,209.40747,164.00925,155.96701,35.857765,25.348186,25.342121
237,209.74736,164.11517,155.84291,35.81833,25.31823,25.36396
238,209.71098,164.22273,155.83017,36.076538,25.32912,25.365078
239,208.98999,164.12416,155.36359,36.037487,25.3592,25.32068
240,209.09877,164.16847,155.7649,36.16308,25.415377,25.368446
241,210.67967,164.29266,155.62935,35.91667,25.245756,25.363354
242,210.88826,164.42468,156.47108,35.927,25.26279,25.360058
243,211.21396,164.17896,155.95103,36.09176,25.305016,25.408583
244,210.2192,163.78055,156.35892,36.030174,25.319714,25.40741
245,210.94975,164.02267,156.40671,36.061478,25.293736,25.393986
246,211.37129,164.03763,156.3103,35.843605,25.206343,25.39027
247,210.95332,164.18063,156.76854,35.900833,25.014782,25.377104
248,210.87094,164.84796,156.86327,35.916477,24.931221,25.392769
249,210.18939,165.11227,156.28717,35.86836,24.899757,25.407553
250,209.86127,165.31384,156.46552,36.133675,24.835327,25.330769
251,210.99512,165.0306,156.09256,35.84299,24.932697,25.33356
252,210.8975,164.77408,156.95587,35.986534,24.91044,25.406696
253,211.00412,164.54785,156.43929,35.93808,24.95615,25.408981
254,209.64009,164.32028,156.10835,36.09417,25.229385,25.356426
255,210.30028,164.04156,156.1934,35.986454,25.22905,25.376215
256,210.19373,164.04004,156.0815,35.994938,25.274704,25.322884
257,210.7358,164.07478,155.96065,36.044693,25.374676,25.363012
258,210.32254,163.78851,156.07121,35.96252,25.375797,25.351685
259,210.57828,163.9771,155.99799,35.99705,25.302074,25.396017
260,210.99086,164.2994,156.31837,36.016006,25.278618,25.40313
261,210.82353,164.42159,156.21274,35.83146,25.151924,25.320217
262,210.40828,164.69615,156.09933,36.090576,25.096867,25.350262
263,210.11139,164.65804,156.05502,35.86837,25.113253,25.352394
264,209.62004,164.44234,155.47594,35.873474,25.236572,25.285257
265,211.05725,164.12433,155.97661,35.991123,25.257729,25.416693
266,210.80956,164.3328,156.1749,36.02643,25.288557,25.347874
267,210.65283,163.93225,156.26598,35.95195,25.300415,25.36826
268,210.72925,164.5919,155.89919,35.95751,25.2762,25.377533
269,210.45102,164.55925,155.68321,35.95368,25.205605,25.377747
270,209.08699,164.5398,155.6985,35.98407,25.167976,25.34872
271,208.89151,164.01564,155.98378,36.08197,25.314814,25.350733
272,209.14212,164.06017,155.5619,36.26883,25.385214,25.331583
273,209.77832,163.91595,155.70126,36.058777,25.457394,25.39275
274,209.47202,163.96815,155.76184,36.03521,25.465958,25.376513
275,210.20128,163.72646,155.93402,35.964493,25.436714,25.340717
276,209.95169,164.34596,155.88805,35.870567,25.30286,25.370148
277,209.67451,164.40541,155.6401,35.88411,25.292986,25.343575
278,209.86772,164.06839,155.82973,36.18787,25.35191,25.357752
279,209.47621,164.11609,155.92789,36.077244,25.317701,25.36364
280,209.73988,163.93277,155.7426,36.076706,25.348068,25.38409
281,210.15913,164.16125,155.57553,36.086067,25.332207,25.365849
282,210.0701,164.31038,155.86385,36.064034,25.308994,25.3505
