,k1,k2,k3
327,247.0174,249.26263,247.97269
328,242.76273,246.60318,249.33913
329,245.61342,248.07826,248.75418
330,240.07315,249.88844,249.57178
331,243.06631,246.94804,247.61311
332,243.39098,249.69943,249.52173
333,242.98825,248.9619,248.61005
334,234.23866,249.00531,249.9961
335,243.55574,249.58113,248.80772
336,243.89075,249.31549,246.77289
337,235.95612,247.89607,249.62361
338,241.86162,249.9402,249.67639
339,238.61807,248.87134,248.31883
340,244.12027,248.84567,248.88521
341,238.88235,248.76237,249.43318
342,236.45685,249.40935,248.72131
343,239.2317,247.79628,248.81169
344,243.43901,249.89989,248.77838
345,242.60063,247.62007,248.90244
346,245.16203,248.52708,249.64432
347,242.96242,247.21304,248.3661
348,236.69783,246.3888,248.9151
349,243.54796,248.0535,249.38965
350,240.43927,249.86565,246.98676
351,247.81816,249.79008,247.53946
352,238.12814,248.71796,248.70886
353,238.30583,249.37164,247.33157
354,242.1769,247.46223,248.63426
355,242.96251,249.9148,248.11926
356,243.67018,249.5494,249.0643
357,237.28534,246.14188,248.87715
358,244.08441,249.32805,249.24857
359,243.83517,247.70335,249.35048
360,240.82188,249.40587,249.1073
361,238.93379,249.40303,246.612
362,239.51357,248.22426,249.32472
363,237.6682,247.46379,248.71037
364,247.26036,249.86105,249.01865
365,240.0069,248.38896,249.24571
366,236.45317,249.24886,248.31932
367,244.83968,248.04956,248.72736
368,241.70152,246.71754,249.86931
369,239.41647,246.93817,249.86034
370,240.95538,249.17784,248.19275
371,246.86981,249.73439,249.68063
372,244.12115,249.79213,248.76003
373,240.88475,246.68704,249.09607
374,245.49454,247.53838,249.48396
375,242.72177,247.30309,249.27538
376,246.36404,248.5894,249.62346
377,241.07246,249.68816,248.61841
378,244.26709,249.22928,249.32771
379,240.52104,246.9393,249.80557
380,242.62408,247.63347,249.66646
381,238.34145,249.06932,249.05629
382,242.07443,246.92943,247.47217
383,236.1095,242.76598,247.80428
384,244.5444,249.76901,249.8887
385,245.73225,248.56189,248.25108
386,247.7277,249.0416,247.22269
387,234.602,247.33508,248.37982
388,238.54715,248.61768,249.89561
389,246.2883,247.9865,248.10265
390,236.01692,249.2193,249.19327
391,241.00497,247.68481,246.56734
392,241.59605,249.59447,249.6445
393,247.32487,249.30095,247.81084
394,245.3419,249.99771,249.03836
395,244.67044,247.63708,249.31651
396,235.04428,249.50146,248.5383
397,233.78322,248.36127,249.90123
398,235.08908,247.66594,247.58904
399,240.10384,249.37006,249.1124
400,239.65471,246.306,248.68904
401,239.1063,248.1823,249.86266
402,240.87875,248.90794,249.50601
403,244.00002,249.87611,248.97011
404,243.43915,248.95166,246.89024
405,239.53165,249.276,249.29749
406,240.29437,246.8908,247.7282
407,242.71523,249.72893,249.57036
408,235.13806,249.4737,248.90742
409,245.17836,249.89749,249.18333
410,239.21211,249.93997,249.93109
411,234.53694,248.8193,247.58937
412,237.8113,249.74623,248.90259
413,231.08511,245.13617,249.3894
414,247.08675,247.98038,249.74748
415,235.4544,249.29907,249.59114
416,241.54224,247.74467,249.67555
417,246.21147,249.16737,248.25854
418,243.52281,246.83694,247.84235
419,241.99855,248.58072,248.43944
420,243.0243,249.74284,247.2542
421,237.06934,249.43372,249.80298
422,237.48341,249.85075,249.53687
423,236.67032,247.0018,249.96567
424,243.5185,248.63762,249.65227
425,242.8173,249.2896,249.68439
426,247.29562,248.72633,247.56746
427,247.88763,247.73979,249.55646
428,244.97133,247.95474,248.38193
429,249.94035,249.0323,248.91411
430,247.45753,248.8535,246.9216
