,k1,k2,k3
1310,138.40005,169.15306,210.62085
1311,111.95652,152.76073,217.66727
1312,138.76477,173.75488,224.43657
1313,145.92657,171.10204,221.85947
1314,121.60578,160.84758,228.57825
1315,231.4239,245.05554,169.30263
1316,108.83509,150.29955,231.316
1317,177.74269,187.01227,182.55782
1318,169.97197,193.5495,195.787
1319,164.53365,195.80257,215.4972
1320,180.08754,202.01764,197.50836
1321,109.57053,141.01045,213.97359
1322,198.3479,215.47072,178.59517
1323,178.30931,220.16447,229.42798
1324,136.60347,169.88217,225.65707
1325,184.4761,218.15106,206.49707
1326,157.6744,187.32614,227.81392
1327,188.36769,224.05568,207.64336
1328,173.9187,206.92343,226.89261
1329,178.00655,204.38495,215.37892
1330,114.259125,155.86505,236.25824
1331,43.88693,118.63064,243.587
1332,92.82239,138.54045,221.17526
1333,167.13062,200.64679,204.15527
1334,220.70111,248.51701,197.5697
1335,219.16649,247.70294,170.15611
1336,183.41121,204.78862,204.91733
1337,175.15393,195.4938,203.21817
1338,190.87366,203.769,195.09895
1339,167.27066,195.07498,217.97447
1340,134.01834,156.97859,213.7963
1341,148.62035,176.32079,193.28102
1342,220.83214,249.29874,182.94638
1343,112.27352,146.52489,243.17259
1344,152.49316,185.0605,214.27492
1345,163.3527,194.5607,208.19604
1346,107.21093,139.382,208.86409
1347,120.09263,150.23941,231.29105
1348,210.13321,232.52063,184.2421
1349,194.18669,220.15271,197.17926
1350,214.54912,239.85417,175.30882
1351,95.547905,146.22911,242.88759
1352,111.63955,154.71817,239.24724
1353,120.52517,162.43001,225.1051
1354,134.04163,169.49307,200.05011
1355,121.02436,159.1781,242.64075
1356,64.669586,125.53042,243.90959
1357,84.56385,139.07903,248.474
1358,193.16641,207.78722,198.11133
1359,101.46143,146.03828,226.17859
1360,139.45149,168.40971,208.27748
1361,177.42224,196.33102,191.01424
1362,161.07877,187.9853,192.37178
1363,114.17018,166.33304,245.26433
1364,134.1044,158.91617,202.40472
1365,121.10359,161.06485,237.51295
1366,173.90625,201.12068,196.90211
1367,103.35284,155.61629,247.00629
1368,188.98724,208.16037,207.66298
1369,155.76088,186.92972,207.12825
1370,121.40851,155.88525,227.96785
1371,115.49321,154.86707,244.79712
1372,121.777016,151.93645,210.56866
1373,95.255165,150.71564,244.50983
1374,160.6715,183.51935,203.19852
1375,174.21378,206.94225,202.12143
1376,116.57319,156.33131,224.17848
1377,183.12544,213.34357,207.07755
1378,146.70905,181.168,223.6554
1379,215.25424,234.44955,180.06126
1380,162.82077,184.54736,209.86758
1381,167.26544,191.36461,189.58002
1382,161.18604,186.17061,207.23076
1383,192.26729,218.18509,192.45938
1384,105.39635,148.49765,234.48409
1385,106.05106,146.11731,229.09656
1386,86.003296,137.17918,239.09612
1387,113.29551,150.09412,211.01974
1388,125.53608,159.98642,199.80899
1389,168.50356,197.94394,208.73637
1390,216.04375,248.11748,178.56421
1391,85.460045,138.66287,210.61484
1392,157.242,192.08325,216.3692
1393,125.76491,154.53654,207.12788
1394,171.04689,195.29126,211.02893
1395,166.7271,185.79692,204.11638
1396,135.69012,169.11931,229.42593
1397,185.46022,211.319,190.60123
1398,93.231865,140.19841,226.79526
1399,227.68347,237.45317,181.54895
1400,110.9039,159.20134,236.03236
1401,159.64406,181.62163,217.31029
1402,156.89198,188.87732,217.81232
1403,84.134415,135.06029,242.14963
1404,130.6874,178.9847,230.63445
1405,164.27774,181.4973,204.86133
1406,118.59838,160.14581,218.49756
1407,145.22688,173.26562,217.44733
1408,143.16216,176.86642,228.90941
1409,82.67602,133.2235,226.20256
1410,70.44088,131.06526,222.80457
1411,165.81938,185.34346,205.56319
1412,180.40344,203.1604,213.23242
1413,89.90295,145.28758,240.16228
1414,115.33964,151.55582,229.17645
1415,197.02667,210.79811,180.05656
1416,146.63625,184.37999,227.28377
1417,74.35481,133.13716,228.37701
1418,131.38765,167.97704,212.0944
1419,209.6002,238.36226,184.17773
1420,103.352974,153.70303,234.89748
1421,86.54223,142.41882,216.08383
1422,62.56299,129.6738,249.95221
1423,128.74327,161.44513,190.50732
1424,57.653187,125.75398,248.08644
1425,168.56186,194.53099,205.6116
1426,106.76659,143.85254,221.60359
1427,156.7813,186.81982,241.4245
1428,99.51918,145.35703,210.97163
1429,105.721535,152.65126,225.88489
1430,137.90799,174.83853,226.45845
1431,116.96723,149.40715,209.01413
1432,185.67688,214.2558,217.3144
1433,190.52023,208.4812,186.15462
1434,148.8987,168.99449,198.69574
1435,121.60935,160.08693,218.75786
1436,213.80211,241.5142,174.6985
1437,172.30121,205.046,206.24797
1438,117.10489,145.3739,233.67888
1439,185.17847,204.68129,186.21767
1440,206.39679,231.10161,194.15714
1441,140.39343,175.33984,221.73502
1442,193.98619,205.07375,195.97275
1443,70.91656,136.79547,248.03741
1444,154.5525,175.17784,223.40878
1445,155.97964,175.63661,207.25626
1446,114.83771,163.0343,228.65884
1447,172.36421,191.15672,200.0804
1448,175.55135,184.29962,198.83318
1449,165.61104,196.7205,208.90369
1450,104.34874,154.9126,233.9277
1451,210.99806,225.00215,193.37874
1452,201.72241,233.34973,216.044
1453,127.85732,173.18478,224.13336
1454,151.77116,179.17474,229.35088
1455,180.93307,204.60669,188.09459
1456,100.35115,150.07735,241.44539
1457,177.64328,191.63622,187.47139
1458,217.52995,245.62186,205.33249
1459,106.775764,150.20583,229.83186
1460,144.51772,172.17787,208.78815
1461,188.00778,212.69856,196.15906
1462,92.57006,143.30693,200.70482
1463,75.914665,134.28044,244.39891
1464,164.93593,191.13074,215.09024
1465,158.63847,179.54175,206.87311
1466,194.48152,222.9846,207.59094
1467,187.15582,205.15392,180.76479
1468,204.50404,221.53561,184.20975
1469,123.621315,162.44751,234.37213
1470,72.79318,138.12798,239.63641
1471,115.898254,162.62837,245.18481
1472,110.623825,145.60913,205.18463
1473,120.89459,166.9832,209.25868
1474,106.2936,140.72394,245.64864
1475,126.23586,163.73029,203.30963
1476,79.34548,135.49258,213.03157
1477,107.79723,148.81575,222.05391
1478,197.89859,220.3558,180.48317
1479,92.1048,142.9144,230.37512
1480,154.35365,183.48592,209.37575
1481,123.81894,158.64075,248.2234
1482,94.98931,131.70926,214.46971
1483,115.31794,151.4191,225.22957
1484,126.04403,169.19086,227.01799
1485,133.73622,164.3991,221.0114
1486,165.26965,195.7413,218.81839
1487,171.03336,217.52003,229.1287
1488,176.60298,201.77681,206.05147
1489,103.377335,147.11641,237.80544
1490,135.50243,160.38747,206.54457
1491,163.06653,197.11226,224.42867
1492,209.38036,236.83528,196.90211
1493,105.14652,154.5294,243.21826
1494,205.55257,236.60815,204.73312
1495,199.01567,236.24132,206.9239
1496,71.510284,121.653046,240.18164
1497,109.34929,145.10405,207.65749
1498,137.87952,163.27512,204.69093
1499,147.1381,187.06789,231.78993
1500,155.04033,194.79837,215.0868
1501,120.11116,159.15427,241.97447
1502,108.824066,158.68567,239.82971
1503,129.66156,160.5938,205.764
1504,151.16243,167.16182,208.53827
1505,209.67868,236.93541,193.0575
1506,153.53741,177.26176,198.58313
1507,202.32161,245.71214,213.51788
1508,141.55403,173.48315,217.31537
1509,102.32862,148.62149,246.84761
1510,128.5441,159.42392,220.31464
1511,105.479065,150.54105,246.88072
1512,139.7216,175.87234,234.06871
1513,141.89201,177.48557,212.07034
1514,142.19102,167.759,216.69337
1515,81.64896,138.03175,232.04738
1516,197.63826,237.17918,205.14168
1517,171.62363,188.25438,213.0698
1518,78.23776,135.67616,227.65926
1519,140.61147,172.2056,216.41429
1520,187.4583,200.40076,179.63934
1521,164.76398,173.21117,191.47139
1522,165.07967,193.54317,195.14615
1523,109.63128,150.11159,226.0194
1524,172.72816,214.72441,236.91379
1525,100.60223,151.00339,228.89754
1526,175.88004,219.62877,212.48877
1527,168.24364,189.39561,199.90979
1528,69.14321,129.2234,237.06358
1529,172.51987,197.9395,221.17609
1530,190.00406,227.01376,207.87477
1531,108.15896,150.9018,216.86887
1532,159.46356,186.29431,216.92409
1533,106.19741,150.47339,240.79625
1534,208.76358,230.12083,199.7402
1535,163.56229,194.00394,214.61932
1536,125.20772,164.71909,208.34258
1537,203.86073,220.29163,188.94176
1538,192.83124,229.74536,215.05144
1539,206.66248,236.23361,204.9332
1540,103.83324,151.09555,246.92824
1541,104.5614,150.41199,210.78062
1542,121.49349,157.88588,224.6351
1543,135.52538,168.34573,230.37204
1544,110.708435,142.82762,237.19429
1545,192.38129,234.63083,219.71733
1546,118.932785,158.25302,226.75783
1547,132.90433,167.49872,235.79175
