,k1,k2,k3,a1,a2,a3
151,236.17249,56.029728,220.75095,37.245422,32.543297,37.73307
152,239.19547,59.949722,223.93736,37.01447,31.276876,37.308228
153,233.13159,58.370827,223.46976,37.398415,31.804752,37.10534
154,237.18817,57.094975,225.10971,36.93817,31.845898,36.795692
155,238.55731,62.668068,221.8654,37.408524,29.940866,37.07566
156,236.75073,61.308357,222.86826,37.17504,30.668003,37.036034
157,235.28653,58.524044,221.74225,37.206303,32.3926,37.14087
158,235.12044,55.82536,222.14406,37.181694,33.19788,37.16066
159,237.7244,60.86254,222.66278,37.27932,30.97032,37.037025
160,231.50114,59.03713,224.36975,37.264,31.906498,36.687523
161,238.91902,60.185303,223.92688,36.969643,30.706596,37.001945
162,237.74486,61.9704,220.06328,37.36717,30.132078,37.63557
163,236.33324,60.014725,223.95349,36.9235,31.034672,37.249176
164,236.99237,58.76012,221.13322,37.16382,30.529636,36.822983
165,234.55385,55.493896,219.6597,37.181137,33.849125,37.51895
166,233.49707,57.588226,225.40108,37.239037,32.836456,36.398808
167,239.09898,57.858456,222.5126,37.085854,31.510296,37.265755
168,234.51619,61.52619,225.15527,37.349865,30.876337,36.60337
169,233.42844,58.955715,224.61436,37.388153,32.073055,36.98455
170,237.38675,60.98383,224.05354,37.46459,30.81173,37.524452
171,236.46603,56.773663,221.97675,37.14312,32.625286,37.326035
172,235.31912,58.592022,222.48373,37.343178,32.119984,36.78858
173,241.87663,62.751167,219.81721,37.11267,29.728218,37.497765
174,235.07349,60.523594,227.07886,37.12841,30.773699,36.6443
175,235.8274,59.07079,222.28702,37.171143,31.497995,36.726524
176,239.12383,60.560265,223.61357,37.174656,30.730598,37.135887
177,237.34514,62.588642,226.9047,37.279404,30.049189,36.555466
178,235.54356,56.20062,222.67892,37.247337,33.05251,37.278328
179,238.22406,57.663208,221.35756,37.079395,31.97506,37.534515
180,234.94284,59.760826,225.88264,37.23094,31.03827,36.744896
181,237.58966,60.764385,224.35292,37.095413,30.71001,37.022125
182,235.55309,61.708145,221.37567,37.316612,30.169428,36.7732
183,236.62173,62.485542,220.1352,37.333057,30.587326,37.515835
184,236.12814,63.4237,223.40443,37.252552,29.168097,36.64799
185,237.4154,54.43105,220.21095,37.244186,33.59902,37.1177
186,235.3887,58.572495,220.19826,37.095764,31.190678,37.561905
187,235.46367,62.014763,220.0676,37.271645,30.133293,37.100502
188,236.05954,60.879864,223.75688,37.106377,29.106411,37.084274
189,239.35126,63.90039,221.67963,37.086727,28.409405,37.53772
190,235.30199,56.83162,220.81415,37.035835,32.44374,37.482708
191,232.66757,58.494507,221.52583,37.453735,31.091528,36.943462
192,232.66232,57.87568,223.31177,37.276066,32.423897,36.28716
193,236.88739,59.763184,227.15335,37.278538,30.61668,36.57823
194,237.3413,60.9628,225.18619,37.22328,30.669498,36.947998
195,234.89468,56.758957,224.60623,37.283455,32.428604,36.555267
196,236.8624,58.940586,222.93727,37.318035,31.516222,37.31552
197,235.1455,61.013344,224.11523,37.3087,30.773294,36.98395
198,236.11981,60.571533,221.58156,37.215656,30.843433,37.21305
199,234.51823,59.127705,222.91545,37.15477,31.584202,36.620537
200,233.1878,57.512005,220.03688,37.47075,31.879145,37.22529
201,237.51564,62.633625,223.84276,37.028988,30.019085,37.012234
202,234.36713,56.41691,221.92065,37.460968,32.03256,36.448956
203,236.58075,58.221607,220.45792,37.1708,31.965494,37.34262
