,k1,k2
792,249.83945,234.14555
793,249.48167,241.05109
794,249.73576,238.06267
795,249.41255,248.03741
796,249.77295,233.72046
797,249.98131,234.4871
798,249.4421,240.76498
799,249.72533,239.09534
800,249.73502,239.15952
801,249.97052,233.55162
802,249.95004,231.82425
803,249.21315,245.38452
804,249.98227,232.05081
805,249.50925,241.15305
806,249.6439,237.45833
807,249.51094,246.29622
808,249.5395,236.55324
809,249.13515,247.07802
810,249.60101,242.65013
811,249.54141,238.41264
812,249.9498,232.83258
813,249.73772,233.7301
814,249.63838,236.97534
815,249.5596,245.13962
816,249.57431,244.53705
817,249.81352,238.03847
818,249.7117,234.39041
819,249.16579,242.29628
820,249.51157,240.90062
821,249.49571,236.83185
822,249.49028,239.82323
823,249.79787,235.90956
824,249.74028,241.11752
825,249.16458,246.82242
826,249.39581,240.4087
827,249.42233,242.4253
828,249.64708,243.99487
829,249.45778,240.53871
830,249.83623,236.96243
831,249.24763,245.85649
832,249.44464,243.69374
833,249.97562,229.47142
834,249.37473,242.55893
835,249.7079,235.10031
836,249.29662,246.07126
837,249.76727,233.36546
838,249.66745,234.36725
839,249.50812,241.93735
840,249.67537,237.39526
841,249.96028,230.7852
842,249.36224,242.83775
843,249.63113,242.58914
844,249.57243,242.0365
845,249.5654,240.1117
846,249.47832,243.73103
847,249.28015,243.62372
848,249.66171,235.41045
849,249.79727,234.4138
850,249.53973,237.52399
851,249.61052,241.87042
852,249.8992,232.48474
853,249.59245,243.16234
854,249.50604,238.83455
855,249.23729,248.08347
856,249.72758,236.0941
857,249.17433,249.20059
858,249.91191,231.93541
859,249.06877,249.395
860,249.90262,229.39305
861,249.2303,245.82828
862,249.7736,239.5911
863,249.85188,231.60872
864,249.91013,229.43256
865,249.09508,246.00449
866,249.54387,240.51784
867,249.14558,244.75554
868,249.58173,237.6814
869,249.79811,232.5127
870,249.80281,234.59111
871,249.21646,246.23308
872,249.25615,246.60521
873,249.38698,245.4085
874,249.79118,234.72499
875,249.8387,230.5748
876,249.69868,236.69427
877,249.71971,233.89923
878,249.87358,231.60368
879,249.56699,243.5246
880,249.49333,243.33235
881,249.9182,233.8903
882,249.65756,239.25642
883,249.5221,243.99002
884,249.9357,230.71117
885,249.07317,249.74419
886,249.55544,243.73332
887,249.77158,235.51848
888,249.53677,241.73854
889,249.31432,244.08002
890,249.6708,236.85776
891,249.79466,235.69922
892,249.91273,231.66402
893,249.62112,240.28816
894,249.7769,237.4344
895,249.30986,247.69955
896,249.5051,243.65973
897,249.41109,243.43703
898,249.21252,243.25511
899,249.47104,240.06621
900,249.15718,246.6226
901,249.5505,237.73897
902,249.75835,234.24156
903,249.59494,243.04895
904,249.3541,245.00117
905,249.50862,240.74886
906,249.96848,230.45325
907,249.25378,244.66513
908,249.39093,242.43365
909,249.35255,245.66031
910,249.22781,249.72893
911,249.89679,230.95152
912,249.89401,236.50644
913,249.25558,248.04637
914,249.41243,242.45377
915,249.72589,237.54251
916,249.933,231.14557
917,249.42638,241.9598
918,249.40192,246.15862
919,249.43173,241.44331
920,249.17513,249.85811
921,249.2687,243.21062
922,249.5036,240.72357
923,249.23589,249.88861
924,249.25162,246.60243
925,249.35382,245.94121
926,249.86972,233.9126
927,249.15648,246.09146
928,249.3179,244.03319
929,249.22704,248.91821
930,249.32655,243.29427
931,249.2813,241.44424
932,249.73416,234.62025
933,249.38965,246.53642
934,249.02592,248.54767
935,249.86719,231.91519
936,249.72487,239.45357
937,249.71411,231.78142
938,249.44806,241.59789
939,249.15349,248.98741
940,249.35068,246.7703
941,249.91989,232.39703
942,249.95561,230.88148
943,249.90884,231.75418
944,249.37192,246.5838
945,249.31168,242.80734
946,249.01685,248.557
947,249.6061,240.8299
948,249.09634,247.91422
949,249.3339,247.33784
950,249.38425,241.56038
951,249.4054,246.98697
952,249.56584,239.3928
953,249.13644,249.75935
954,249.42407,244.70396
955,249.56625,237.6206
956,249.78558,238.19708
957,249.5409,244.23189
958,249.8184,236.43094
959,249.8805,233.67511
960,249.73244,234.4083
961,249.80609,236.65923
962,249.95343,235.32877
963,249.4494,239.4029
964,249.6709,237.75362
965,249.77324,238.39262
966,249.48367,232.18173
967,249.83861,240.05394
968,249.44499,245.05196
969,249.42043,245.37526
970,249.52068,238.54224
971,249.97565,231.80751
972,249.74078,235.14795
973,249.59999,237.84933
974,249.53406,241.8604
975,249.74774,236.0395
976,249.7148,235.99417
977,249.96548,233.52988
978,249.69003,241.11665
979,249.7324,234.05084
980,249.66399,239.2396
981,249.22884,249.96251
982,249.77301,238.47392
983,249.43497,238.72862
984,249.28015,247.96892
985,249.37622,243.29616
986,249.5801,236.73721
987,249.28346,244.59088
988,249.99246,230.011
989,249.02077,246.28703
990,249.04895,249.57864
991,249.30089,248.30397
992,249.43689,245.37198
993,249.96341,229.08206
994,249.65962,237.98717
995,249.81609,233.85658
996,249.28094,244.8068
997,249.35945,246.3585
998,249.50761,244.51118
999,249.47203,246.74599
1000,249.96445,232.48701
1001,249.67859,241.54524
1002,249.39383,240.90628
1003,249.98608,232.3398
1004,249.6659,240.56474
1005,249.52544,244.65344
1006,249.61066,235.79796
1007,249.5591,242.98651
1008,249.20737,247.55328
1009,249.3537,246.72592
1010,249.60045,241.59038
1011,249.69063,232.45154
1012,249.93681,227.97531
1013,249.4323,247.03667
1014,249.79552,233.72794
1015,249.00992,247.02586
1016,249.93288,233.11694
1017,249.43883,246.26149
1018,249.54141,241.31184
1019,249.80585,231.56227
1020,249.13992,249.98221
1021,249.64989,235.24933
1022,249.28554,247.65437
1023,249.54016,242.16055
1024,249.3421,244.01921
