,k1,k2
855,241.95659,229.71532
856,244.79091,230.93451
857,241.72583,235.69202
858,244.15979,226.64867
859,240.69298,233.75975
860,246.92105,218.73607
861,243.38315,231.48912
862,240.73071,238.80855
863,241.3343,232.07903
864,249.15057,231.01498
865,247.52087,223.52896
866,245.86517,227.86244
867,240.79327,229.58615
868,243.59111,227.21751
869,239.91481,234.56929
870,249.24818,233.80646
871,246.1845,230.71304
872,239.92455,217.6785
873,244.18184,226.53555
874,245.82195,228.47244
875,243.00826,233.56491
876,240.61478,227.96231
877,241.15672,231.8934
878,246.06119,220.84285
879,240.47842,238.54948
880,239.78076,248.48738
881,240.97185,223.93915
882,246.70213,226.7061
883,238.90001,245.19994
884,245.4401,236.45963
885,241.58435,226.079
886,247.57812,114.43549
887,243.4609,227.37059
888,243.96065,228.7594
889,243.42038,228.15016
890,241.61829,235.25105
891,240.15027,238.54396
892,243.73622,236.05904
893,239.61816,248.87564
894,241.79192,237.46504
895,248.25063,226.43382
896,243.83537,227.88628
897,243.1478,218.7987
898,246.33492,228.67322
899,243.37195,233.06226
900,244.77525,232.54465
901,242.00502,224.4378
902,239.20502,248.04285
903,246.48817,237.55939
904,246.02081,225.62454
905,242.89384,225.90446
906,246.83763,227.93723
907,249.7993,224.14651
908,239.81644,224.62857
909,248.33447,227.08363
910,240.33804,238.71027
911,240.0273,238.84839
912,247.22813,233.54593
913,229.6161,35.752285
914,240.0175,240.22041
915,242.71419,229.08987
916,247.46568,226.68135
917,243.81853,233.78635
918,248.99594,236.99225
919,242.28679,236.83559
920,242.4591,230.67648
921,245.55609,236.98311
922,245.59834,230.27127
923,246.67932,232.09277
924,239.00307,246.41174
925,246.61652,227.24957
926,249.14716,227.11809
927,246.89648,226.03029
928,243.00009,230.40573
929,244.77971,232.04918
930,243.16379,227.44794
931,246.06175,232.40155
932,239.80913,234.66185
933,242.38481,241.74606
934,241.383,235.47708
935,244.2737,238.08842
936,239.9784,244.48941
937,240.97711,227.72325
938,247.40268,234.17685
939,243.91844,240.41937
940,247.7028,235.82222
941,245.44923,232.72058
942,243.44296,237.22792
943,245.8099,227.42647
944,240.83696,230.82776
945,248.46004,231.54562
946,240.90182,230.0973
947,244.438,234.41748
948,242.80228,228.14449
949,245.56326,234.39592
950,245.96637,232.66548
951,243.70245,233.52429
952,240.6577,233.81615
953,245.0126,228.339
954,240.35774,235.921
955,242.19281,227.98825
956,247.71419,226.80927
957,239.49751,228.7347
958,241.65425,234.66411
959,240.70844,237.66301
960,241.36845,227.39235
961,242.61424,225.72372
962,240.9827,231.8493
963,239.00047,237.99773
964,241.58836,240.48088
965,248.01355,226.89474
966,247.98953,221.76178
967,241.23792,232.62865
968,240.68248,235.79326
969,243.75888,224.84044
970,248.71098,230.92339
971,247.49693,228.57787
972,249.24036,223.05035
973,242.38039,226.28871
974,239.63478,249.16249
975,231.54654,156.15285
976,240.57605,231.65793
977,241.94975,239.18816
978,246.87006,233.93301
979,243.58167,229.67892
980,245.19487,230.30179
981,243.64679,233.3194
982,248.64926,226.14543
983,239.0338,248.33101
984,249.80676,226.59695
985,243.35008,223.80782
986,247.25658,226.42015
987,240.78717,223.5098
988,243.29726,234.9435
989,246.54027,222.53331
990,240.12833,233.58978
991,247.93608,221.89517
992,241.84776,230.7882
993,243.01639,233.49065
994,241.54146,232.4745
995,247.24683,230.82971
996,239.28067,249.91135
997,240.5751,232.85141
998,245.92271,234.0245
999,245.93854,226.80618
1000,248.41837,222.88289
1001,243.70155,235.56787
1002,241.58493,230.54688
1003,239.75668,235.79994
1004,241.07095,233.09712
1005,239.187,249.99202
1006,244.75502,230.24232
1007,249.11963,241.14871
1008,246.66519,231.74982
1009,247.0901,233.469
1010,242.11101,233.63206
1011,243.29678,231.55176
1012,240.81784,228.70529
1013,240.62326,232.63518
1014,245.78163,231.48166
1015,241.96727,229.66856
1016,241.60732,237.4811
1017,245.59058,230.13225
1018,239.87738,248.27797
1019,245.292,226.31306
1020,239.59335,243.62639
1021,245.70857,228.50873
1022,240.13261,231.34204
1023,240.10771,234.96124
1024,247.19142,233.51456
1025,242.58987,227.35141
1026,246.96585,221.5477
1027,243.45024,228.68823
