,k1,k2,k3
4253,34.262466,190.30815,199.97841
4254,9.131189,188.23573,197.2466
4255,25.580551,192.92111,199.63449
4256,42.01145,196.54294,200.03673
4257,98.16963,197.61089,206.09229
4258,136.90097,198.4746,209.14392
4259,171.02577,208.01941,214.99374
4260,151.78226,201.70615,212.09013
4261,66.54697,193.83842,202.78433
4262,136.52698,201.11244,209.75893
4263,130.2271,200.84396,208.3251
4264,190.4598,212.48575,217.69395
4265,157.42598,206.61212,212.65602
4266,97.67587,197.20714,206.36853
4267,25.153732,189.20427,198.35617
4268,131.99547,199.79071,209.24582
4269,190.12122,214.32214,219.05501
4270,225.10167,227.74438,227.31026
4271,243.02878,236.90884,233.93301
4272,241.05492,235.20987,232.81331
4273,231.57837,228.25426,229.05116
4274,238.85423,232.28992,230.83961
4275,248.65242,244.00175,237.49054
4276,245.39484,237.8236,234.48721
4277,248.4407,238.8507,235.06963
4278,236.10631,232.86017,230.7326
4279,176.43214,210.56947,216.21169
4280,202.71524,212.90402,221.26074
4281,216.64746,222.58014,224.3516
4282,239.41882,238.41096,232.64264
4283,223.78384,227.54518,227.09917
4284,239.51923,229.40471,231.74107
4285,234.11134,232.03465,230.74358
4286,243.21321,236.48036,232.69354
4287,244.61368,234.77914,233.00652
4288,248.6692,235.54927,235.31052
4289,217.81876,219.87474,223.67557
4290,227.22643,226.9306,228.03725
4291,236.99785,237.33101,232.7399
4292,232.84297,229.23927,230.4948
4293,230.34267,228.47897,229.1543
4294,235.85364,231.8047,230.6453
4295,235.31374,231.44801,231.11287
4296,231.11717,234.2183,230.79407
4297,229.60805,226.45709,228.37668
4298,241.47624,237.50986,233.26964
4299,249.95114,243.46973,237.04913
4300,202.55133,217.71033,220.90662
4301,205.342,221.94925,221.56448
4302,225.86244,224.29242,227.12723
4303,151.42477,201.39244,211.63445
4304,164.99394,210.3502,214.58064
4305,97.20409,200.048,205.89844
4306,190.6467,213.52498,218.81403
4307,213.26538,217.24489,223.13464
4308,160.95636,208.08629,214.11102
4309,190.03421,216.51472,218.66385
4310,177.22226,211.12141,215.88115
4311,223.54016,226.5138,227.7132
4312,239.15799,234.02837,231.5602
4313,240.35355,234.35825,231.5705
4314,217.20857,218.85966,224.65417
4315,244.77173,234.07974,233.23688
4316,219.6508,224.72266,225.09726
4317,200.6449,216.32254,221.28093
4318,143.09123,202.94695,210.74463
4319,87.08395,196.744,204.72742
4320,148.4798,200.94348,210.17183
4321,179.05809,211.15425,216.35237
4322,208.5398,218.3969,222.20398
4323,179.89297,213.04164,217.1216
4324,192.35301,219.0039,220.06024
4325,162.40005,205.91118,213.95866
4326,222.08104,224.4842,226.9155
4327,248.83888,236.30368,234.70854
4328,206.21402,219.30061,223.16985
4329,248.42003,242.48615,237.55986
4330,244.22043,235.71906,234.13857
4331,237.56032,237.73106,231.33348
4332,232.82161,233.83032,229.10089
4333,211.94283,217.09889,222.74377
4334,149.70978,203.72928,212.04167
4335,193.35385,215.88329,220.07259
4336,161.05437,206.0703,212.88457
4337,60.9833,192.33423,202.21065
4338,77.959785,193.2358,202.94193
4339,31.91803,187.13869,198.80669
4340,101.72467,197.68585,205.6017
4341,159.47043,206.87529,213.54846
4342,133.57962,206.73804,209.98608
4343,10.811889,188.5067,198.15378
4344,39.143425,188.50847,199.3352
4345,8.536661,186.51607,198.13678
4346,109.46357,196.6347,206.71848
4347,76.861275,196.1847,203.53809
4348,62.90656,193.32259,202.35657
4349,90.61649,197.12012,205.05553
4350,101.731606,195.22629,205.40717
4351,87.88542,198.81548,205.14796
4352,61.493134,193.6669,202.34105
4353,101.1222,193.65155,202.92467
4354,183.40114,210.24937,216.97493
4355,184.11526,213.06789,217.75769
4356,206.54193,216.94603,222.38332
4357,217.1348,221.95853,224.4117
4358,210.14468,215.65132,223.08833
4359,160.66487,207.5596,214.06499
4360,223.02345,225.52461,226.07816
4361,226.29065,229.41171,228.24272
