,k1,k2
1155,216.55351,249.4278
1156,224.76509,248.34482
1157,225.95184,248.07512
1158,218.24318,247.78183
1159,218.8819,249.956
1160,218.74443,249.91054
1161,238.52423,245.14041
1162,241.00772,246.1977
1163,225.20647,240.49066
1164,222.05574,241.1924
1165,218.3713,248.82309
1166,244.67523,247.1078
1167,221.64293,249.08109
1168,220.74747,243.27353
1169,243.91223,247.14842
1170,228.92053,242.53752
1171,249.51239,249.12196
1172,227.00719,244.556
1173,220.70334,241.89815
1174,220.65576,244.1103
1175,229.74747,242.41447
1176,236.40038,244.58948
1177,235.01312,244.67844
1178,240.41835,246.30988
1179,225.08247,242.8433
1180,219.04251,245.4895
1181,226.00865,242.9968
1182,219.42662,245.73184
1183,217.23087,248.30212
1184,218.74257,242.9226
1185,225.53839,242.51369
1186,221.14076,242.08891
1187,229.10736,242.18526
1188,224.26,245.72726
1189,218.58887,246.87146
1190,222.27618,248.10297
1191,223.51193,244.91878
1192,225.24539,242.193
1193,222.27927,246.31546
1194,222.61125,248.40797
1195,217.77646,245.71817
1196,230.74117,243.87866
1197,226.7545,242.18832
1198,217.54666,247.16689
1199,229.19514,243.33113
1200,227.02408,242.42905
1201,231.00948,242.9383
1202,220.04762,245.07272
1203,217.28871,242.49814
1204,232.68861,243.61302
1205,231.13936,244.1249
1206,218.81209,249.69342
1207,222.9799,244.0841
1208,219.82874,248.47493
1209,232.13446,243.72641
1210,223.52356,242.56607
1211,242.10764,247.02628
1212,217.21327,248.06091
1213,221.83545,248.34479
1214,228.59189,242.20602
1215,231.271,243.53421
1216,217.91422,243.49005
1217,222.50755,247.25398
1218,219.06352,247.63676
1219,217.88228,246.98892
1220,234.75423,244.87279
1221,228.14777,242.19846
1222,222.48569,245.01428
1223,230.77007,243.95033
1224,220.69109,248.29993
1225,217.6366,246.55118
1226,237.11375,244.57965
1227,228.92436,243.31403
1228,239.2282,244.70193
1229,224.92816,243.11931
1230,218.71484,244.07237
1231,248.49098,248.31076
1232,219.4974,245.35251
1233,229.07545,242.66054
1234,227.76396,242.94792
1235,230.66438,243.72336
1236,224.79782,241.20868
1237,226.40875,243.80646
1238,217.75493,245.39627
1239,220.07597,245.81473
1240,220.50687,245.53802
1241,222.41634,241.45819
1242,219.10075,246.03802
1243,232.18648,243.28502
1244,216.52759,246.43831
1245,222.79156,243.52827
1246,218.68724,246.37915
1247,223.61444,246.12505
1248,224.08386,240.75685
1249,220.45091,245.13333
1250,222.89153,240.9543
1251,217.21678,247.64375
1252,229.3525,244.47867
1253,236.34138,245.78902
1254,216.22939,242.42755
1255,236.65363,244.62515
1256,241.07565,246.61531
1257,226.12097,243.65237
1258,218.856,242.81496
1259,224.45256,242.33992
1260,228.50674,242.81631
1261,220.57817,243.06454
1262,220.74823,244.45241
1263,227.90761,243.70212
1264,224.80164,242.33641
1265,227.35808,242.78868
1266,228.90208,242.8825
1267,237.27425,245.20445
1268,227.23485,243.68736
1269,228.08406,242.70993
1270,239.75468,245.45064
1271,226.34311,240.98395
1272,217.14168,245.4851
1273,218.91417,246.29915
1274,247.82858,247.88869
1275,214.30508,244.99812
1276,219.30702,245.52141
1277,244.08905,247.20543
1278,225.22733,243.26123
1279,229.8926,242.61002
1280,225.47986,241.49728
1281,219.07808,246.86966
1282,220.08083,241.50124
1283,218.27335,240.22247
1284,224.5937,242.12115
1285,240.64787,245.6806
1286,241.03078,246.07828
1287,216.58409,245.24664
1288,219.24867,246.49573
1289,239.40083,247.1921
1290,227.90024,248.16609
1291,231.4977,244.42815
1292,217.27449,246.81592
1293,220.7031,245.08882
1294,226.5113,242.55157
1295,225.55458,243.69789
1296,226.4397,241.45778
1297,220.94058,245.20628
1298,222.22824,242.96954
1299,217.70222,245.75703
1300,217.9926,248.45685
1301,222.735,244.29497
1302,220.89873,242.6445
1303,219.9102,247.6637
1304,221.1113,242.6873
1305,245.96248,248.35315
1306,224.86714,241.97292
1307,218.32991,241.83617
1308,217.87949,245.23753
1309,218.45447,243.22382
1310,222.85263,242.37076
1311,230.83386,244.73303
1312,225.07454,244.85796
1313,226.00539,242.89247
1314,225.76958,244.61272
1315,232.27864,243.36136
1316,222.50616,242.579
1317,223.62367,242.43185
1318,227.03902,242.6641
1319,223.05199,243.6064
1320,225.44592,242.18198
1321,221.95628,240.54045
1322,248.63644,248.3686
1323,239.72997,244.94298
1324,231.87209,243.86354
1325,221.13342,241.45013
1326,234.42488,243.12457
1327,229.03056,242.90968
1328,219.53828,245.94482
1329,227.3047,243.49644
1330,229.927,243.73557
1331,216.95624,245.30907
1332,225.15247,242.8858
1333,244.45482,247.13022
1334,233.31427,244.43616
1335,225.27979,245.83035
1336,216.92307,243.28612
1337,220.88005,245.14449
1338,234.29076,245.177
1339,238.15625,244.46684
1340,221.02248,242.52872
1341,222.68219,243.11899
1342,224.6945,249.62376
1343,240.76431,245.68826
1344,225.23584,242.12228
1345,220.3651,242.56197
1346,226.95547,242.15195
1347,239.60414,245.06729
1348,248.65031,248.75882
1349,221.3436,246.81432
1350,218.82658,245.6755
1351,218.54346,245.80888
1352,221.51791,242.38812
1353,222.24469,243.56784
1354,225.35297,242.96207
1355,249.95885,248.97154
1356,218.0955,247.41812
1357,247.35628,248.24788
1358,222.05121,241.10463
1359,243.35057,246.50136
1360,238.14702,245.22784
1361,235.24635,244.27534
1362,216.908,244.11993
1363,219.69112,245.23415
1364,225.4029,244.23969
1365,223.5617,244.2837
1366,231.1055,242.75629
1367,215.82323,244.44054
1368,249.06902,248.47432
1369,223.98816,245.77261
1370,228.02347,242.2625
1371,217.31277,248.03151
1372,218.55034,249.74777
1373,228.5018,242.00407
1374,220.02869,243.0833
1375,227.07986,241.92427
1376,232.50478,243.67113
1377,231.52072,243.07176
1378,231.41725,243.7106
1379,228.01283,243.89537
1380,225.60733,241.4272
1381,238.1657,245.53712
1382,229.99115,243.56058
1383,218.98183,247.66968
1384,222.34329,242.58943
1385,220.41508,241.79993
1386,220.76158,239.85713
1387,221.2506,242.30739
1388,216.7916,242.3778
1389,217.2146,246.60771
1390,224.36058,243.18239
1391,234.83871,243.46524
1392,219.06062,244.017
1393,234.66722,244.85057
1394,219.21724,242.73138
1395,226.41447,242.20293
1396,218.63446,245.52017
1397,223.75923,243.21507
1398,233.79874,243.14574
1399,221.29686,244.9769
1400,239.18965,245.44788
1401,224.32085,242.46236
1402,221.21881,245.56995
1403,242.16554,245.67021
1404,221.16655,247.08629
1405,219.46034,247.66275
1406,226.20381,245.32645
1407,233.5316,243.46552
1408,218.3798,245.63025
1409,221.59607,245.32973
1410,228.77728,242.58525
1411,221.17416,244.12175
1412,220.30403,247.0819
1413,217.33546,249.86644
1414,246.45996,248.32089
1415,217.35057,248.95854
1416,235.75804,245.96411
1417,235.5862,244.59937
1418,242.78621,246.61768
1419,222.4578,247.55507
1420,219.65146,247.42986
1421,221.87231,243.58276
1422,218.9309,245.13887
1423,221.82298,246.53085
1424,219.15822,246.85712
1425,245.13368,247.66734
1426,233.95308,244.27267
1427,222.76797,244.76433
1428,219.66028,248.93146
1429,222.09926,243.38914
1430,232.08344,244.05826
1431,215.16267,246.11073
1432,218.05385,244.73108
1433,231.49327,244.42699
1434,247.14755,247.59055
1435,240.73892,245.99606
1436,222.40637,244.87865
1437,218.78502,246.25742
1438,217.13902,244.43585
1439,248.98236,248.74852
1440,222.49065,243.83786
1441,232.52817,243.5054
1442,231.14005,243.80838
1443,217.53528,246.25363
1444,219.64632,248.48323
1445,218.93231,242.21616
1446,225.20172,243.06802
1447,228.76521,244.42023
1448,244.94606,247.7166
1449,222.01137,240.51596
1450,219.82457,248.11488
1451,218.91968,243.34113
1452,234.70349,244.72937
1453,230.74191,243.09807
1454,249.0353,248.1994
1455,224.34216,242.3239
1456,223.98392,242.38344
1457,232.54518,242.85468
1458,236.79305,244.40382
1459,217.39697,247.67627
1460,224.28166,247.19954
1461,225.50175,244.46559
1462,221.97353,243.90285
1463,224.52127,239.3296
1464,226.89944,242.56734
1465,221.53813,242.35106
1466,219.05153,243.15434
1467,240.86678,246.16727
1468,222.59724,247.12914
1469,223.36798,245.38203
1470,218.6224,246.63171
1471,220.67601,246.68663
1472,223.73897,243.08354
1473,221.82959,243.08339
1474,220.21338,244.15042
1475,221.9238,242.60245
1476,230.13126,242.82993
1477,236.86153,244.86052
1478,232.58463,243.80951
1479,228.3727,243.91545
1480,219.37706,244.66884
1481,217.77419,244.78485
1482,222.50903,247.64378
1483,217.73569,247.99326
1484,218.83885,246.00406
1485,235.89542,244.92645
1486,236.44629,244.73503
1487,227.21637,243.28299
1488,231.96327,244.1681
1489,224.52794,242.7705
1490,219.74484,249.79408
1491,232.01138,245.44954
1492,231.1474,243.39194
1493,221.43333,245.02301
1494,246.90932,247.75879
1495,217.91873,247.0309
1496,224.76514,242.41225
1497,247.60472,247.83696
1498,219.56822,241.79951
1499,220.24246,245.80252
1500,226.97229,245.77457
1501,220.91301,242.96771
1502,220.94952,244.4561
1503,218.27771,241.08455
1504,216.8982,248.14345
1505,218.99031,243.2394
1506,236.45482,244.8896
1507,220.35878,245.9097
1508,234.19728,243.86479
1509,231.46617,244.278
1510,218.9691,249.07741
1511,248.73488,248.4883
1512,220.91908,248.1195
1513,219.04457,246.89157
1514,246.6806,247.57076
1515,218.48196,243.34865
1516,218.8671,247.68484
1517,221.96733,247.30865
1518,218.18466,245.41118
1519,221.99002,244.66333
1520,217.98174,243.42017
1521,218.29095,247.723
1522,223.60406,242.86302
1523,222.16235,244.52325
1524,222.71588,239.34895
1525,223.57312,242.27596
1526,216.23888,245.58188
1527,221.04709,241.50739
1528,223.53876,244.42422
1529,219.68147,245.34845
1530,217.18138,249.26329
1531,219.4245,243.96046
1532,232.2584,243.38304
1533,220.60442,248.88232
1534,225.41641,240.96269
1535,220.78372,242.0003
1536,224.98001,243.035
1537,241.46806,245.79541
1538,220.54935,241.91405
1539,226.97403,242.32997
1540,226.3708,244.18774
1541,226.7998,245.41124
1542,227.9147,242.93214
1543,212.96294,246.87413
1544,224.27592,242.61314
1545,220.7008,239.76187
1546,220.9576,244.21277
1547,218.6785,245.64958
1548,242.4428,246.46625
1549,231.39734,243.78847
1550,226.47086,245.85509
1551,219.4916,246.26572
1552,215.87958,248.16039
1553,233.46414,244.01071
1554,215.01474,242.81825
1555,224.18764,241.86165
1556,231.21925,244.57126
1557,229.8408,242.91954
1558,223.4186,243.63284
1559,227.10448,241.47273
1560,214.89513,244.05388
1561,221.0954,249.08142
1562,220.54897,247.31093
1563,249.37466,248.38461
1564,217.11777,248.02577
1565,219.61928,241.0045
1566,219.86652,249.66376
1567,220.94902,241.01018
1568,223.10744,244.81448
1569,217.094,243.63586
1570,236.56097,244.6706
1571,217.96803,248.40633
1572,222.82281,249.70918
1573,219.93483,246.51805
1574,217.47047,248.99207
1575,241.05444,245.90942
1576,227.40215,243.01848
1577,244.44179,246.67506
1578,218.48805,243.88193
1579,223.41353,242.40527
1580,224.42992,243.74867
1581,231.85312,242.16321
1582,238.2609,245.46948
1583,236.53198,244.21388
1584,220.26575,249.87627
1585,232.88333,244.30682
1586,224.62303,243.13983
1587,216.05156,248.11803
1588,225.08691,247.93623
1589,223.94154,247.64212
1590,223.25055,249.24948
1591,218.04352,245.3138
1592,233.80089,244.2701
1593,218.80373,245.85872
1594,233.59877,243.47363
1595,223.19716,242.29153
1596,219.13081,247.91959
1597,223.16656,241.94795
1598,216.45244,245.30382
1599,233.85184,242.34428
1600,218.26842,244.10829
1601,222.855,245.40257
1602,222.38559,247.74274
1603,223.60645,242.30458
1604,218.22047,245.23637
1605,234.85106,244.4316
1606,237.14139,245.11615
1607,231.3464,243.53717
1608,247.02689,248.23227
1609,223.1482,247.84422
1610,222.09433,244.50888
1611,227.03888,242.19327
1612,226.36047,243.64253
1613,227.35762,243.24826
1614,221.18756,241.03708
1615,221.1016,241.02782
1616,214.1694,245.6566
1617,221.67108,247.31412
1618,225.25024,244.18289
1619,225.77124,242.82439
1620,218.53816,246.25877
1621,222.33807,244.30528
1622,223.67145,243.63211
1623,222.42653,242.85391
1624,223.09349,243.45023
1625,240.59161,245.53679
1626,238.11217,244.76714
1627,235.03577,246.11694
1628,222.52986,243.46512
1629,221.48524,246.87984
1630,217.86293,242.58707
1631,217.75635,245.7095
1632,221.42903,240.52235
1633,229.84851,242.30193
1634,218.20132,249.03464
1635,219.33247,243.93176
1636,222.1554,243.287
1637,245.6686,247.01169
1638,220.59862,249.14272
1639,227.2408,242.37656
1640,221.63933,247.57555
1641,218.09552,246.93597
1642,216.62685,244.82362
1643,229.51271,244.42476
1644,218.48143,247.33276
1645,227.42204,242.5749
1646,223.09642,247.94429
1647,223.48654,246.64093
1648,223.2593,245.57727
1649,223.68251,247.83575
1650,228.39322,243.65851
1651,221.42705,242.5694
1652,218.92798,247.65955
1653,218.53531,248.5101
1654,236.13693,243.99832
1655,228.70692,244.14836
1656,222.79494,242.82951
1657,230.07236,242.9671
1658,222.26665,242.0247
1659,220.16602,243.12096
1660,222.81775,246.9423
1661,218.34706,245.85817
1662,232.06615,243.0905
1663,231.44962,243.90419
1664,229.17245,242.63916
1665,222.69016,243.842
1666,221.36687,244.14528
1667,231.4356,243.2108
1668,217.43175,247.88145
1669,218.14081,247.48521
1670,222.77849,241.56107
1671,222.11827,243.10667
1672,218.77127,241.37491
1673,235.30342,244.61078
1674,221.74529,241.20227
1675,239.96936,244.75839
1676,219.9712,247.26152
1677,236.75272,244.41812
1678,223.66374,242.9393
1679,224.25941,241.33644
1680,222.37225,242.14981
1681,239.60289,245.40216
1682,222.46083,246.39981
1683,217.99365,248.1599
1684,216.96323,240.88367
1685,222.05629,244.05486
1686,223.98712,242.09453
1687,223.47337,241.98807
1688,217.7438,246.97173
1689,219.49194,244.60268
1690,218.12418,249.96532
1691,227.80374,245.99986
1692,216.39346,248.3136
1693,238.76918,245.35332
1694,226.21657,243.7873
1695,221.8019,245.78818
1696,218.70938,249.20035
1697,239.05617,244.94612
1698,229.92773,242.67334
1699,221.84132,244.8012
1700,216.10353,247.27301
1701,228.91595,242.63843
1702,220.38835,245.7755
1703,225.58754,242.99847
1704,225.96756,244.1218
1705,223.9209,242.90865
1706,239.53578,245.35703
1707,218.32724,243.00519
1708,221.80504,248.65504
1709,235.40788,243.81476
1710,235.93355,244.46384
1711,219.9901,249.94002
1712,232.78667,244.84085
1713,218.91934,246.93646
1714,240.77252,246.63704
1715,239.71912,245.33717
1716,227.33482,243.57549
1717,223.6512,249.18172
1718,234.08778,244.382
1719,222.67763,242.51022
1720,228.63605,242.55002
1721,228.47415,243.81203
1722,217.29263,246.45776
1723,219.30803,244.33952
1724,239.40292,245.64897
1725,220.72188,248.80193
1726,230.36313,242.53517
1727,221.8118,241.73509
1728,222.32164,242.77707
1729,241.2546,245.99037
1730,222.0868,247.16512
1731,225.43175,243.13568
1732,236.89091,245.14172
1733,225.36542,245.10799
1734,219.50626,242.76567
1735,217.40639,243.80945
1736,223.76495,245.49588
1737,217.48149,246.74654
1738,237.81032,244.7862
1739,230.26624,243.27754
1740,225.25842,241.13994
1741,241.91397,246.15033
1742,233.97563,244.27896
1743,218.18489,247.01355
1744,230.56435,245.60217
1745,222.92273,241.7748
1746,220.55417,243.13847
1747,221.27972,242.29012
1748,227.60481,242.28627
1749,223.51082,243.53339
1750,226.98572,242.47308
1751,220.3297,245.16359
1752,221.121,249.53035
1753,247.10179,247.50037
1754,246.14261,248.11955
1755,226.19518,244.40593
1756,237.74162,244.97408
1757,214.8087,246.51125
1758,215.36763,248.32053
1759,217.03386,246.57593
1760,240.85606,245.75264
1761,219.96577,243.78596
1762,222.27907,245.06288
1763,239.61885,245.84178
1764,217.67676,245.80315
1765,219.03741,245.90979
1766,221.77354,241.25882
1767,224.61397,243.91205
1768,217.34383,245.76292
1769,219.46611,240.94016
1770,217.21103,248.27635
1771,248.16698,248.19518
1772,220.94559,245.3466
1773,218.64238,244.60379
1774,222.29074,243.32683
1775,219.7175,247.9658
1776,222.68637,243.83208
1777,231.30064,242.94159
1778,224.88268,241.0993
1779,238.45586,245.12791
1780,216.23244,241.26807
1781,215.26213,247.16159
1782,220.93312,249.6434
1783,243.42282,246.88954
1784,228.37737,242.54816
1785,230.3668,243.3681
1786,222.42863,243.85428
1787,230.5377,243.52747
1788,227.49911,244.2564
1789,224.86348,245.66959
1790,217.93855,247.44475
1791,219.65776,249.45834
1792,227.30757,242.62946
1793,222.10086,244.17404
1794,221.45335,242.45506
1795,223.01288,242.20802
1796,232.51114,243.45438
1797,220.43295,243.15245
1798,221.03366,245.69865
1799,220.09283,246.07881
1800,219.53853,249.31334
1801,233.35284,243.5549
1802,230.05576,242.74985
1803,217.58661,245.95268
1804,221.5803,243.05482
1805,242.13992,245.87338
1806,229.7731,244.12177
1807,221.31003,242.83582
1808,242.35011,246.72012
1809,222.5284,245.51035
1810,218.49529,249.33482
1811,220.3472,246.68251
1812,229.12125,243.11412
1813,218.84357,244.07639
1814,231.42793,242.70622
1815,249.30856,248.19238
1816,220.05,246.07594
1817,224.37257,242.3014
1818,218.37744,245.08853
1819,217.91856,243.64427
1820,226.28532,242.23274
1821,224.46684,244.15205
1822,219.79657,249.44458
1823,242.56662,246.5266
1824,235.0638,242.83102
1825,219.19492,246.42384
1826,223.87337,243.57207
1827,223.95125,243.44817
1828,229.4687,242.54585
1829,227.39162,242.99002
1830,218.86429,246.86687
1831,238.98961,245.51831
1832,220.4073,242.26761
1833,232.31142,243.39853
1834,238.84322,245.45486
1835,217.90125,243.17723
1836,234.62549,244.70197
1837,219.91312,242.37885
1838,223.9365,245.23604
1839,220.55833,242.4056
1840,246.31946,247.78648
1841,233.85257,243.30469
1842,221.56046,243.55937
1843,229.70203,243.32198
1844,225.87675,242.92764
1845,220.9776,243.22089
1846,220.70522,244.51099
1847,236.45189,244.93513
1848,233.75406,244.34584
1849,222.43388,242.59984
1850,249.73616,248.55464
1851,223.89642,245.56615
1852,237.17548,245.09853
1853,234.12717,244.07243
1854,218.72864,244.9728
1855,226.81496,243.01414
1856,219.04805,245.58533
1857,225.4864,242.15744
1858,217.91441,246.37695
1859,242.09053,246.7086
1860,229.72969,244.4861
1861,223.48871,244.17131
1862,224.0526,242.73642
1863,226.0073,242.05547
1864,219.46512,244.93799
1865,218.9383,243.11786
1866,217.47482,247.80098
1867,221.7664,246.27809
1868,219.26785,244.49
1869,228.97237,242.59883
1870,224.24788,242.10843
1871,227.87996,242.90279
1872,216.02452,241.64575
1873,229.33311,243.72318
1874,219.62503,246.71886
1875,224.43402,243.43576
1876,219.83691,245.84894
1877,225.45053,243.05249
1878,226.97618,247.32173
1879,222.43495,243.02473
1880,227.80417,242.10089
1881,233.52528,244.19318
1882,230.78606,243.1473
1883,221.11676,243.94975
1884,218.7416,248.21147
1885,218.49696,247.27426
1886,233.85698,244.01604
1887,219.4205,241.8329
1888,229.01942,242.69029
1889,235.79143,246.30109
1890,226.50365,244.03122
1891,227.26839,242.23097
1892,234.75595,244.76976
1893,232.09476,244.74988
1894,227.19286,241.39038
1895,220.90741,242.88516
1896,233.09451,245.84216
1897,217.84268,246.13112
1898,230.21352,243.7563
1899,225.19714,244.44397
1900,222.17644,243.29306
1901,219.74017,244.71646
1902,246.04355,247.14635
1903,222.24907,243.57713
1904,215.95534,245.33736
1905,227.09064,243.61917
1906,222.31004,246.88339
1907,222.59535,243.17415
1908,234.55176,244.10068
1909,220.95656,241.97023
1910,220.52757,242.05228
1911,237.25958,247.25266
1912,223.48277,243.14986
1913,221.1371,242.2382
1914,215.90733,246.23354
1915,227.07228,241.463
1916,222.24304,247.09193
1917,223.303,242.4696
1918,231.76288,242.57764
1919,221.33054,243.84529
1920,231.41312,242.10861
1921,217.11662,244.41983
1922,214.80302,242.67073
1923,219.44957,246.14787
1924,225.94078,241.14963
1925,222.87321,244.24335
1926,231.11786,243.09103
1927,231.33177,243.44743
1928,225.52171,243.23045
1929,224.26433,242.56009
1930,217.38344,246.3255
1931,237.1581,243.97926
1932,230.79108,243.76616
1933,214.16832,248.93364
1934,217.01225,243.77898
1935,226.64238,241.5135
1936,233.30353,243.98007
1937,229.85011,242.7362
1938,242.16177,245.84462
1939,233.47383,243.75922
1940,219.67322,248.08455
1941,216.98824,249.08583
1942,225.62222,241.09346
1943,223.51555,244.4786
1944,219.15189,241.60234
1945,229.9689,243.8984
1946,217.60988,242.74602
1947,221.9098,244.69754
1948,216.03693,245.37749
1949,220.01982,248.14786
1950,240.82527,245.86847
1951,224.29982,246.18301
1952,226.55609,242.37143
1953,219.3813,244.6587
1954,219.67194,243.20506
1955,241.76996,246.33873
1956,241.05696,246.39857
1957,220.04268,248.26509
1958,243.44766,247.62355
1959,218.8802,246.70947
1960,227.25992,242.45047
1961,218.92885,245.92618
1962,219.5907,247.72417
1963,220.74062,244.81606
1964,220.94972,241.54865
1965,219.96408,244.32587
1966,234.16806,245.01668
1967,225.07762,241.25873
1968,223.82236,243.2759
1969,239.66438,244.67015
1970,216.51724,247.06088
1971,217.78645,240.07162
1972,236.23833,243.74496
1973,223.6488,241.06667
1974,222.39265,246.67102
1975,220.37393,242.26521
1976,223.16177,247.59988
1977,229.89429,242.76111
1978,224.75137,242.84685
1979,219.38858,240.86293
1980,232.29346,243.12854
1981,223.71541,240.5851
1982,248.3039,248.21939
1983,223.39693,245.75221
1984,226.42831,242.78413
1985,220.99187,242.21844
1986,240.27812,246.12488
1987,226.01317,242.42545
1988,241.2274,245.43665
1989,221.04138,249.19806
1990,218.32346,246.8668
1991,218.36186,246.80246
1992,245.00679,246.61531
1993,221.53719,244.3973
1994,234.55344,244.00554
1995,220.36438,246.26079
1996,233.48125,244.431
1997,216.9432,247.13548
1998,224.85646,243.15904
1999,221.92332,246.37411
2000,219.22392,241.10521
2001,226.9399,242.59425
2002,240.00005,246.23972
2003,235.19862,245.10408
2004,227.90408,243.03717
2005,227.69736,242.57417
2006,217.37715,244.08069
2007,220.38905,247.94757
2008,239.74377,246.08864
2009,221.3549,246.6602
2010,219.50407,247.06699
2011,224.89986,245.58884
2012,221.31885,248.90518
2013,230.06598,243.45396
2014,233.07162,243.64139
2015,219.03487,245.79587
2016,232.2353,243.41623
2017,236.01813,244.96257
2018,226.36311,244.39548
2019,219.06805,244.39276
2020,221.40063,249.5444
2021,220.30135,244.80064
2022,231.25122,244.02963
2023,221.86046,245.64403
2024,222.15054,245.64198
2025,222.72173,246.48701
2026,228.63094,242.40547
2027,218.44798,242.65067
2028,231.45538,242.44548
2029,220.102,244.89447
2030,236.8377,244.16171
2031,225.36133,243.37541
2032,222.15027,246.26653
2033,229.44289,244.83725
2034,221.94911,247.84406
2035,226.35414,242.71838
2036,221.89476,246.84496
2037,218.73216,242.09654
2038,221.8255,242.82983
2039,217.23837,238.92244
2040,236.54637,244.30037
2041,226.38159,244.2904
2042,219.56657,245.87546
2043,218.66714,245.24466
2044,228.31746,244.9717
2045,218.29514,243.52559
2046,235.16034,245.23253
2047,230.78365,243.47192
2048,227.12552,242.14503
2049,220.05516,243.13658
2050,221.16872,243.25768
2051,239.80629,245.57451
2052,228.8419,243.93948
2053,222.44817,243.6872
2054,228.25943,244.51814
2055,220.30801,243.66313
2056,220.46756,247.29517
2057,225.49756,243.78455
2058,233.65347,244.24269
2059,240.86642,246.16896
2060,217.59572,249.77963
2061,225.48254,242.66663
2062,217.40767,243.61528
2063,230.34448,243.93056
2064,222.7715,245.65555
2065,222.99965,240.6911
2066,228.76556,241.93892
2067,230.97644,244.3278
2068,219.50618,243.26418
2069,225.30476,243.77322
2070,221.43794,246.98566
2071,220.61365,244.63591
2072,218.04619,245.07266
2073,220.66116,242.90054
2074,223.50017,242.08554
2075,217.74329,249.3079
2076,228.5951,241.97507
2077,227.164,246.31427
2078,221.45099,243.14526
2079,239.46434,245.04012
2080,222.43224,246.3429
2081,219.02985,245.51068
2082,245.42477,247.55597
2083,244.27846,247.15369
2084,230.66055,242.56029
2085,219.15718,249.09982
2086,231.3743,243.82275
2087,230.00685,244.6339
2088,232.97337,244.13263
2089,216.73242,248.82527
2090,217.69742,246.98828
2091,219.65659,248.70827
2092,219.47586,245.91054
2093,213.04222,243.65578
2094,225.33333,242.09027
2095,227.43144,246.28374
2096,230.39062,243.08165
2097,229.34962,243.17453
2098,241.58182,246.59665
2099,230.10707,244.07867
2100,223.7473,241.16652
2101,220.72449,248.4394
2102,221.95018,243.2504
2103,218.10358,241.83842
2104,238.39517,245.38489
2105,221.52751,245.61775
2106,218.97765,248.51631
2107,215.93675,248.19514
2108,228.95569,242.36143
2109,219.18156,247.98416
2110,219.77734,243.29878
2111,218.89005,249.43333
2112,221.85487,246.99922
2113,238.66396,246.53867
2114,226.52267,241.7601
2115,219.05959,240.9419
2116,217.58307,244.28496
2117,220.7469,243.9381
2118,232.57086,243.03258
2119,218.0704,247.79974
2120,223.12253,243.57187
2121,220.23824,243.46426
2122,229.46925,241.72192
2123,220.44608,243.92291
2124,219.16524,244.8868
2125,224.74759,242.5865
2126,228.81267,244.06337
2127,225.705,241.2916
2128,219.49464,240.86046
2129,220.01326,243.93831
2130,219.80728,246.73352
2131,219.9122,242.40143
2132,228.6443,243.57953
2133,222.66307,241.25117
2134,220.78207,244.2343
2135,218.44182,247.26103
2136,223.30634,240.9528
2137,238.68568,245.33252
2138,226.05641,245.94258
2139,237.01384,244.81311
2140,216.7065,245.31572
2141,231.54059,244.38371
2142,219.9406,246.41045
2143,229.29341,243.56491
2144,219.15411,244.5725
2145,246.85684,247.9686
2146,216.18338,245.24419
2147,239.63177,245.51466
2148,225.68124,241.53221
2149,220.88365,247.79364
2150,219.6282,243.03084
2151,246.38292,248.27676
2152,217.26488,242.20615
2153,220.02847,249.49498
2154,226.01079,240.88574
2155,236.61047,245.43704
2156,217.41098,242.58488
2157,219.8683,247.58524
2158,220.22566,244.612
2159,222.69437,242.01962
2160,225.98657,243.79079
2161,237.08826,244.58736
2162,222.29854,242.14084
2163,219.18494,246.63664
2164,220.58614,248.9659
2165,222.80528,243.96642
2166,222.33797,246.03046
2167,223.67671,247.32916
2168,219.98936,248.17409
2169,214.56868,240.02222
2170,246.50356,248.32841
2171,220.44514,249.17914
2172,218.49063,245.31401
2173,219.64586,242.50468
2174,238.66403,245.93108
2175,246.80034,247.30667
2176,237.10544,244.5438
2177,219.85121,244.66043
2178,220.49641,243.37538
2179,218.15395,242.28421
2180,223.28593,242.78195
2181,224.72414,241.95161
2182,225.15408,243.89758
2183,218.1865,249.29587
2184,218.6354,247.60982
2185,226.04886,243.05397
2186,226.13745,244.96042
2187,233.93712,244.9366
2188,221.40991,239.49368
2189,223.42505,243.7708
2190,232.29102,243.02576
2191,236.47992,244.72139
2192,229.16151,243.86273
2193,219.47644,248.2095
2194,224.02489,243.91277
2195,228.14285,243.28217
2196,219.7551,247.32986
2197,222.05313,242.33871
2198,220.66954,249.45906
2199,237.60275,244.76485
2200,220.08629,246.11212
2201,219.49538,246.03076
2202,219.3094,249.55132
2203,221.73022,247.60277
2204,218.60359,243.26837
2205,225.34657,242.18787
2206,237.82986,244.30891
2207,239.43098,244.99965
2208,217.48462,249.4268
2209,221.07022,248.05547
2210,223.19305,246.33913
2211,220.53831,247.19745
2212,224.29662,242.76277
2213,216.42043,248.47101
2214,217.56023,243.08253
2215,237.6158,245.71321
2216,234.14563,243.75688
2217,229.15733,242.18765
2218,218.98137,248.72401
2219,230.16776,243.58055
2220,224.23575,243.79724
2221,243.4497,247.14522
2222,218.2017,244.86758
2223,221.50261,241.31705
2224,222.26852,242.87247
2225,227.44179,243.12558
2226,242.30905,246.31525
2227,242.68825,246.07556
2228,247.65054,248.13806
2229,218.43301,248.36844
2230,244.19193,246.89565
2231,236.03706,244.60606
2232,221.00859,243.8238
