,k1,k2,k3,a1,a2,a3,g1,g2,g3,n1,n2,n3,b1,b2,b3
4096,205.45166,61.287052,221.19151,35.402508,29.634691,39.33886,4.956076,0.8162654,2.2861829,4.329072,1.9643135,4.0154476,24.340982,37.520393,25.939522
4097,245.32425,69.70104,212.47801,36.21131,24.114948,37.533752,1.0162174,1.0301726,2.6398888,4.8297095,2.3271286,3.9591258,24.310415,40.427876,24.49465
4098,234.96768,83.01797,213.19301,35.67599,26.45474,37.478516,3.1615129,0.8772984,2.2484686,4.4904156,2.0551844,4.176222,23.498123,41.088223,25.195957
4099,232.73691,59.716564,231.72539,37.97002,30.177162,34.226345,0.78465694,0.69371927,1.4476563,3.6148486,2.2624083,4.207118,24.140724,37.05544,24.375381
4100,221.98221,61.2734,214.32762,37.091995,21.774206,37.064976,2.5680735,0.4429605,3.1034744,4.1138754,1.7392832,4.6888366,24.010109,40.451366,24.877134
4101,210.94707,83.264145,201.22375,35.893425,21.341175,38.783646,3.6415884,1.4877404,3.6597095,3.932515,3.3087246,4.277151,23.140806,34.302315,25.396534
4102,228.51123,56.909874,208.23141,39.27114,25.026188,39.629257,1.3750231,0.24421738,2.4230845,3.527508,1.5305822,4.2248673,23.857124,44.42427,25.786047
4103,215.23198,56.667976,179.9465,36.97558,36.41913,39.436394,3.963595,0.2780897,4.6090727,3.5602348,1.7906299,4.638216,24.30409,39.446766,25.60444
4104,219.84576,66.00407,211.14897,38.384026,25.253193,38.311745,3.4907575,1.3975924,3.4352076,3.9681406,1.95613,4.725363,23.599512,40.976303,25.448193
4105,213.71083,62.79251,220.46832,38.340767,31.651318,39.283485,3.2317116,2.0797448,1.7274444,3.989796,2.8360593,4.1923614,23.815207,38.217667,25.79371
4106,223.32478,84.64613,231.92468,34.772392,22.853252,35.20577,3.1087308,1.2373223,3.25697,4.5393515,2.4913733,4.666997,23.77989,41.907604,25.042116
4107,219.20155,70.22115,206.83533,36.770905,26.688477,39.954235,3.8608577,1.3106786,3.649404,3.5358665,2.9242907,4.8359666,23.72868,38.760807,25.069948
4108,233.56488,65.5174,193.86186,36.254982,29.972437,38.74561,2.7871802,0.6630846,4.650066,3.9867485,1.762208,4.488176,24.007917,42.700714,25.291035
4109,234.89685,53.56919,212.45482,35.398895,32.65629,39.815563,2.9188442,0.69245124,2.4063065,4.3052216,1.6776022,3.9743457,23.458008,39.895382,25.267761
4110,241.86662,81.79891,218.2569,35.58134,20.51891,35.93766,2.453514,0.3449934,4.019407,4.5900993,2.2353814,4.7374177,23.297506,39.47553,25.610502
4111,239.70105,39.195015,212.70792,37.23903,36.800957,35.33249,2.8050365,0.054167256,2.6338234,4.065287,1.2083573,4.518734,23.659073,42.57315,25.237606
4112,193.95428,57.807552,203.0895,36.11492,28.385805,36.55642,4.679306,0.26661626,4.466502,3.339381,1.4548671,4.6516705,23.559462,42.473175,25.375952
4113,176.49562,42.099224,202.40942,37.93613,34.66745,38.737312,3.8905754,0.7352061,1.5730603,3.192212,1.3864263,4.6114397,23.303516,40.02915,25.171282
4114,185.21286,51.40408,214.75218,38.086235,26.60279,35.45199,4.8277764,0.42192537,1.9093047,3.1750946,1.3640608,4.7095013,23.76352,43.391956,25.022125
4115,187.6042,72.33222,217.11464,38.585217,20.725805,39.948837,3.421578,0.52104807,1.3756049,3.3978965,2.046906,3.8440135,23.765656,42.51443,24.580427
4116,218.52634,63.018448,244.89938,37.460213,23.032942,36.06434,3.3741875,1.0898432,1.80825,4.015376,2.0430684,4.160017,23.685617,38.539204,24.68359
4117,226.4902,57.156662,220.93578,37.18187,27.89627,35.30407,2.3022616,0.2036701,2.3092146,4.3458953,1.4758223,4.4391727,23.80372,39.078655,25.30032
4118,242.23811,52.748386,246.9951,33.670616,30.350721,33.649197,3.53157,0.38428718,1.822051,4.7807407,1.6231846,4.2272573,23.80231,45.455616,24.852917
4119,218.80556,62.98223,220.0872,38.402443,25.490862,32.916336,3.3279338,0.12744626,2.6212513,3.126834,1.5686636,4.881862,23.479988,41.42685,26.009068
4120,223.85406,73.42658,210.52162,36.11272,27.116127,37.36558,3.879786,0.5464671,3.4626293,4.516924,1.6287684,4.3760486,23.95445,41.453976,25.537003
4121,237.78664,70.65244,229.82002,36.52415,21.242243,34.620907,3.5686042,2.0981092,2.6461434,4.226718,3.1573753,4.5808086,23.444565,40.558453,24.604324
4122,232.2312,75.09949,193.41466,35.96801,24.091778,38.66113,1.9999509,0.29540688,4.27831,4.5555735,2.0216382,4.235571,24.67464,44.74596,25.442415
4123,191.53836,56.586853,237.52174,38.91071,30.370975,39.791725,4.9580426,0.68384045,0.36211506,3.4079936,1.6950147,3.9283214,24.013174,41.6268,25.217869
4124,226.90683,70.9927,211.14937,34.734974,22.170269,37.724815,4.133357,1.3302581,4.5762644,4.6990147,2.5977793,4.5811296,24.050804,41.87753,25.16518
4125,235.45653,54.05215,225.41174,35.843784,29.75081,37.601715,3.111742,0.8830083,3.0641844,4.691394,2.0426497,4.6452827,23.6947,43.74519,25.253073
4126,229.32774,64.93401,211.62689,34.754807,23.238861,38.60309,3.6556242,1.6653519,2.0059257,4.320182,2.676658,4.2049046,23.940207,43.00853,25.952332
4127,228.33156,71.147156,239.8408,36.993073,20.39404,35.44764,2.612907,1.5421085,2.3673346,4.6329937,2.4942842,4.478563,24.269316,38.882854,24.414677
4128,219.0154,81.98296,201.28436,37.659245,25.770464,38.294266,3.3544347,1.4882202,4.7446465,3.7970757,3.0527604,4.7098036,23.820879,44.33932,25.221388
4129,229.44066,71.62565,206.17816,34.685413,29.889341,36.184868,3.4527097,0.23634824,4.6817408,4.4999514,1.8910086,4.673066,23.910845,47.577885,24.866571
4130,221.6762,60.71763,218.69666,35.965363,27.848892,32.071426,2.5773773,0.9229194,3.6828113,4.190524,2.4399638,4.9797344,23.776697,41.87154,25.538431
4131,228.69377,58.511,239.59247,39.119186,21.91183,35.92117,1.7438592,0.85517675,1.6978334,3.6312113,1.7901577,4.534773,23.53595,44.09162,24.92528
4132,229.33356,64.68974,220.84627,38.016052,24.470085,34.693317,1.0158918,0.48739073,2.6595683,3.9660766,1.9109632,4.7560005,23.811197,41.542248,25.360678
4133,242.29482,63.0967,227.11778,34.204678,26.361673,33.653915,1.2216378,0.13100973,3.0117679,4.3450155,2.2074175,4.6742907,23.56438,45.165634,25.24376
4134,220.18605,71.98308,212.89539,36.452995,23.399672,38.06962,4.887609,1.5819514,3.6895413,4.5993986,2.9129233,4.824309,23.419039,36.745678,25.504704
4135,220.18633,73.456024,218.2178,38.66866,24.95866,36.776867,3.491971,1.8862175,3.7300613,3.4904878,3.141636,4.9350524,23.678179,38.939194,25.190647
4136,214.27501,73.82663,216.98582,38.034767,30.430931,36.48071,4.7150083,1.9243885,4.1396008,3.4428566,3.3766873,4.556855,23.704653,40.80137,24.728706
4137,238.01482,69.522385,201.50897,38.361015,27.655275,37.066612,3.395801,1.142491,4.945882,4.2532167,2.2063353,4.9803925,23.779251,40.058712,26.263494
4138,232.01593,69.787834,203.31386,36.5164,24.408207,35.800037,3.414322,0.52083206,4.779475,4.179495,2.0227404,4.9400597,23.747557,40.345627,25.482565
4139,246.54504,91.493515,216.09216,36.04649,21.162481,35.997524,2.5092416,2.2918746,4.021262,4.982243,3.8157103,4.8066797,23.983503,40.306976,25.052605
4140,247.84163,53.722706,222.43466,38.470444,37.61645,35.509377,1.8872039,0.93568355,3.6322808,4.3466654,1.5937092,4.513908,23.992535,40.308243,25.236725
4141,226.26436,67.581345,246.4851,36.421494,22.173492,36.43926,3.365293,0.8473874,1.7743423,3.8491433,2.1599178,4.4297075,23.81899,43.953064,24.881655
4142,205.53697,71.47757,198.45212,37.96894,25.08357,38.78793,3.215641,0.15140288,4.779363,3.686425,1.8972018,4.7022734,23.867136,37.77082,25.87592
4143,213.47708,59.377556,196.84894,36.166496,23.076788,38.48976,0.5961314,0.49989644,4.4619155,3.6123807,2.002623,4.8893323,24.196596,41.070095,24.792345
4144,224.27914,84.11538,219.31473,39.16008,20.276691,36.36361,1.8055773,1.0706987,4.1102695,3.4339972,2.2687423,4.7176785,23.986544,42.546543,26.009844
4145,189.85269,48.885468,206.98453,35.882744,33.614338,35.49694,2.4793315,0.82592154,1.9663609,4.1134253,1.8669682,4.4657707,23.136852,34.155254,25.887156
4146,211.00409,78.894615,212.63283,39.606922,25.584202,39.997074,1.3274599,0.121631235,3.4069705,2.7406516,1.749403,4.156313,23.667965,44.548172,25.41013
4147,230.67856,57.056896,235.15881,34.715378,28.711208,33.382217,2.215481,0.34732717,2.5976906,4.5094156,1.6062543,4.889078,24.056816,43.778408,26.308178
4148,207.46745,54.911793,235.16406,39.028374,27.6943,31.697527,3.1550226,0.059468687,3.1309009,3.3787434,1.36436,4.8283234,23.962215,39.67884,24.373055
4149,224.40773,60.936256,213.16382,36.361267,35.387707,39.67306,3.2596147,0.9222541,2.1356077,4.0132303,1.9562173,4.0077715,24.503517,38.578102,24.819061
4150,236.5212,67.257996,236.98616,34.271458,26.60671,33.36151,0.97603416,0.71782815,1.2544641,4.691322,2.5728097,4.792645,23.377447,44.04912,26.061869
4151,239.3244,48.204956,192.64143,36.487907,35.3388,36.871597,1.1843238,0.3824489,4.0726194,4.7882133,1.5548196,4.7875853,23.925026,37.276016,24.29096
4152,219.09262,66.78124,241.79735,38.174217,28.675728,33.82186,4.1121693,1.5660244,2.4907298,3.8844085,2.3747802,4.376792,23.942606,42.43327,24.948
4153,243.17274,55.88491,181.20248,37.088387,35.047478,39.555855,0.85317326,0.0073194634,4.112567,4.5896406,1.5647159,4.5447254,23.83618,42.04026,25.75407
4154,224.33067,78.27641,206.60751,33.970028,21.105793,37.763664,4.4198565,1.4513478,3.3833578,4.909853,3.0685544,4.1805277,23.672842,40.715252,25.469944
4155,239.19643,64.96239,195.29056,35.975075,29.315674,36.60521,1.8403827,0.45414385,4.6274924,4.742743,2.2470884,4.9241667,23.744148,40.94082,25.813993
4156,204.13211,71.90887,199.63007,34.47007,20.792158,35.029312,4.571943,1.1426567,4.8406153,4.7932014,2.559414,4.9079094,24.34493,40.82965,25.417595
4157,243.00423,70.0577,199.3037,36.543762,26.504332,38.31015,1.7563643,1.4902722,4.720044,4.68147,3.4054902,4.5905523,23.875053,36.959263,25.53413
4158,187.45695,74.86583,200.39584,36.983074,21.5878,37.412796,4.6263967,0.694618,3.986336,3.6536734,1.9996163,4.8810663,23.765562,37.385128,25.564844
4159,226.85594,99.47461,198.5196,36.115063,20.168621,39.515324,4.734963,1.5763463,4.723426,4.0353503,3.480902,4.5561066,23.41211,45.4095,25.566566
4160,238.50528,61.017124,208.72424,37.014572,29.262512,37.079655,1.9271944,0.78488195,3.4276998,4.6168027,2.1556845,4.407051,23.781895,40.737576,25.095085
4161,241.39896,63.946404,211.75769,35.58602,28.08405,35.337746,3.213494,0.35551304,3.9765415,4.3948884,1.98615,4.9126353,23.970482,45.69685,24.548698
4162,198.68648,69.91599,207.82922,37.87793,22.040874,39.415672,4.359267,1.0837983,3.618746,3.6338363,2.2507524,4.4036026,24.06847,37.344685,24.835438
4163,233.50069,77.64652,215.29301,34.237396,23.853361,39.609844,3.4977336,1.3565407,2.1589174,4.986245,2.9907217,3.8251395,23.300085,42.451088,25.174515
4164,218.55057,47.678303,221.25377,38.938698,30.448252,34.796688,2.959426,1.5119798,1.6319079,3.389718,1.9329804,4.5518894,24.111427,35.878696,24.30258
4165,201.14467,53.950806,207.77554,35.346733,34.550297,33.002647,2.9190092,0.7581042,3.9621985,3.731617,1.7586896,4.9523582,23.820944,39.07827,25.636591
4166,231.29752,41.981148,223.33554,33.86937,35.34098,31.958887,3.2043276,0.05915565,2.6214244,4.4258943,1.2963796,4.8618107,23.212374,39.740356,24.970167
4167,225.68639,62.546875,231.6913,34.707382,27.725035,36.01249,2.811386,0.31064147,2.738511,4.8358307,2.1077967,4.3187923,23.78771,44.340878,25.237541
4168,218.68596,56.073257,191.1679,38.495724,27.847303,37.650093,3.7500973,1.1920522,4.694603,3.4707565,2.474862,4.999301,23.62478,37.66242,25.218403
4169,210.2123,59.689735,220.59686,35.247276,31.58419,33.899197,3.8078175,0.96368796,3.798547,4.5384016,1.8631046,4.8469934,23.83072,39.529526,25.156075
4170,218.30392,61.088795,216.62157,36.156437,29.38433,35.787872,3.565558,0.42668697,3.2071588,4.2324686,1.5105317,4.7553816,23.92002,39.993084,25.273281
4171,206.79053,51.51473,211.82286,37.117428,36.88375,36.808056,3.910225,0.17050365,3.4013152,4.0540676,1.4247019,4.7608514,24.026552,39.78345,25.267885
4172,241.62045,79.06112,204.06439,38.84276,24.152552,39.911163,2.826354,1.8639594,3.75776,4.1429386,2.7455695,4.8634467,23.422888,37.018948,26.085495
4173,223.28749,63.05039,190.94388,36.302673,30.28091,37.674213,2.5882258,0.50152,4.0996804,4.3804994,1.7864095,4.333877,24.128677,44.29945,25.44786
4174,234.21883,46.42556,229.86868,36.244217,32.73458,35.963398,1.672026,0.6552141,3.5951009,4.4396544,1.3866816,4.4533243,23.49652,37.756607,24.8724
4175,224.34436,63.076447,207.64107,35.98065,27.60986,35.75342,3.9776268,1.1725987,4.4767056,4.4278154,2.0853634,4.9932103,23.833426,39.16517,25.600306
4176,216.8015,71.704094,239.43596,38.248512,24.964273,34.220833,3.6436653,1.3414203,3.218594,3.7255685,2.0250006,4.745352,24.054802,39.105213,25.56424
4177,220.73323,68.38705,228.89044,36.396385,22.591581,34.57772,3.6349056,0.083873756,2.616908,3.5993752,1.2702665,4.5976667,23.802414,42.516827,25.385742
4178,247.5136,66.006035,214.14499,37.05467,29.663456,35.009693,2.500222,1.1001829,4.06871,4.977419,2.0601556,4.706683,23.660051,44.646477,24.549963
4179,247.96307,50.37142,210.64096,36.245304,39.389725,33.732353,2.625132,1.7745941,4.5591164,4.864668,2.5473516,4.5183334,24.019289,33.364506,25.092813
4180,223.94514,55.38233,209.01405,39.96762,32.806427,36.70485,0.60258025,0.18319415,3.3129144,2.9650035,1.4775715,4.5990133,23.622637,45.320007,25.183704
4181,227.48296,53.755627,236.61325,33.431404,27.961992,35.37695,2.2202673,0.105847456,1.7673029,4.4970765,1.6614028,4.722778,23.771042,39.253796,25.919493
4182,204.3117,68.013084,218.3296,37.39977,23.94969,37.640106,4.996714,0.38054708,3.2456136,4.199185,1.6565669,4.5915995,23.635204,42.06598,24.510883
4183,230.87413,62.638863,205.92801,36.85202,27.81055,39.733795,2.3152387,0.32866925,3.5239115,4.234905,1.9729059,4.2468805,23.970486,38.75406,24.33383
4184,229.4952,57.36337,221.22154,39.057446,23.921976,35.76915,0.7784814,1.2677974,2.900496,3.4666715,2.5773127,4.79522,23.653334,43.613388,24.847977
4185,234.8185,50.64081,237.10802,39.305115,34.4442,38.178185,2.3571243,1.5574366,0.58787847,3.6461856,2.0162885,3.9801116,24.147917,38.786793,24.593197
4186,235.69066,80.685905,221.47108,35.032883,22.185797,39.477062,3.2288089,2.0653071,2.064042,4.8762875,4.055046,3.73098,23.960297,34.611053,25.007784
4187,217.3737,74.52591,232.63972,34.70182,26.797945,34.570747,2.727795,1.2516077,2.44816,4.211768,2.429579,4.4333286,24.181479,39.105453,24.926004
4188,237.00356,72.096924,218.87222,36.486588,25.335247,35.274918,1.9246376,1.5356673,3.9900386,4.7530265,2.9388614,4.9356356,23.63111,39.335056,25.48922
4189,227.4875,60.10428,208.66446,37.9729,23.054176,35.39398,2.4657235,1.0311867,3.9055765,3.9716861,2.1258802,4.857345,24.240232,37.610428,24.41539
4190,247.00484,54.11073,208.75554,36.752342,35.69564,36.59311,1.2814797,0.16929172,3.9746978,4.5968037,1.740458,4.55698,23.495178,39.234013,24.283167
4191,213.80582,60.97369,207.34523,38.581757,29.90931,36.241768,3.6580777,0.6705436,4.206813,3.5986962,1.8489913,4.7210913,23.063042,42.346645,25.218355
4192,223.78792,47.738018,210.35062,35.805187,37.48563,36.39641,0.102769844,0.108857885,4.1108065,3.7601633,1.4572937,4.6560326,24.282318,38.890816,25.962358
4193,217.87083,66.34197,204.64285,38.603935,27.16041,38.3176,2.9798317,1.4061028,4.631693,3.8757815,2.442507,4.772584,23.495302,36.234577,24.984144
4194,245.28624,65.16206,236.39786,38.169174,25.010494,33.10238,0.24763724,0.21493334,2.75553,3.953709,1.8896375,4.9922295,23.137577,38.58945,24.834915
4195,224.7362,62.069004,223.23277,36.07122,29.993404,38.572426,4.3703427,0.43243402,3.4423456,4.906024,1.5023638,4.2721195,24.274372,42.20863,25.62712
4196,248.7539,66.38981,244.55093,38.46486,21.860594,34.18852,0.14261527,0.38085467,2.0398273,4.470773,1.4146394,4.4851193,23.991873,38.59288,25.954266
4197,163.89008,68.13238,189.72246,38.878227,21.769234,39.01907,4.9881015,0.31565475,3.6395693,3.0639381,1.9586807,4.4130955,24.381691,38.433044,26.04813
4198,199.76604,72.2426,214.52109,38.4105,26.924267,39.84781,4.501653,1.2266121,2.4097767,3.7474844,2.013233,4.038224,23.911379,41.908432,24.810013
4199,244.1512,66.01604,220.89536,35.18747,27.384455,36.049114,2.6818016,0.45382175,3.026564,4.94406,1.7382748,4.5974493,24.478237,37.84093,25.12738
4200,215.245,61.075413,210.83673,36.29035,29.940804,39.981354,3.54097,0.9944061,1.9596647,4.0989027,1.9208776,3.952901,23.913712,35.358135,24.11229
4201,240.3631,78.13691,220.41487,38.0979,25.520985,38.30403,2.4785175,1.8177836,4.201949,4.0271797,2.864233,4.385703,23.572395,40.052956,24.716295
4202,224.56442,58.866806,215.43373,35.637928,31.498222,36.188637,2.396445,0.21596912,2.9259968,4.4610634,1.8613747,4.5753317,23.168547,43.357895,24.496433
4203,239.09988,69.38932,187.50185,36.314514,26.147413,39.085594,0.2792209,0.3851178,3.2886147,3.8863244,2.10673,3.821792,22.991932,42.28267,25.138659
4204,243.04515,65.782295,208.57039,34.96052,31.130905,36.8045,2.8847222,0.18738088,4.105336,4.4670625,1.6597488,4.9376183,23.837824,42.863575,25.997765
4205,221.65227,46.421116,249.50641,34.89119,35.171455,32.052742,4.2220078,0.7832769,1.2234986,4.280205,1.5231594,4.8558683,23.294413,45.701374,24.660614
4206,236.71332,62.291946,205.36626,35.380066,28.420687,36.99876,3.8952813,0.39861697,4.2914085,4.1023197,1.5664222,4.7722874,23.598532,43.11926,24.862572
4207,238.87277,66.73105,205.86522,38.97281,26.737297,39.74381,0.12266739,0.023355313,2.8635063,3.7398312,1.7475324,4.390212,24.018793,34.672386,24.911293
4208,242.49661,65.512825,226.37555,37.480026,24.026947,37.55027,4.1730576,1.2400966,3.1861699,4.838105,2.0796165,4.4541397,24.000488,40.720673,25.275084
4209,238.74808,65.59415,186.41454,35.9877,28.337555,37.983593,0.012710058,0.0033656913,4.6277437,4.7709236,1.8600837,4.1577206,23.820894,45.071987,25.349272
4210,211.12346,70.70091,231.98155,34.310104,27.361025,35.207085,4.561076,0.05645724,2.5052958,4.3547144,1.634144,4.405259,24.157759,45.831852,26.403955
4211,227.47942,64.357445,202.48657,36.02372,29.800192,39.712086,0.93916464,0.4550363,3.6300874,4.5096197,1.8941152,4.227439,23.752415,40.88521,25.432728
4212,228.10783,45.570694,210.53421,36.259037,36.588043,34.55036,2.9520183,1.1382269,4.4322925,3.9823754,2.3545861,4.9625764,24.044592,40.41614,25.839216
4213,227.43777,83.5312,221.28287,39.128,22.612545,35.483963,2.6600757,1.9895175,3.8251262,3.7849097,3.9289258,4.9882345,23.234867,42.393703,25.272545
4214,245.19865,69.55014,211.45326,33.10061,24.523018,32.004105,2.9105952,0.98879015,4.747536,4.525444,2.2476673,4.895152,24.012232,44.54054,25.152317
4215,218.39586,75.09992,213.60643,37.793556,27.123838,37.441216,4.234803,0.6730337,4.1713448,3.7179432,1.6629019,4.7434144,23.807434,43.62323,26.058773
4216,201.6271,70.51265,198.54796,35.400497,31.59657,39.8725,3.2269926,0.62882316,4.68735,4.402793,2.3276439,4.8285313,23.514978,35.015564,26.09944
4217,192.64876,44.528744,217.38689,38.11493,36.148216,39.5158,4.7295165,0.48808038,2.5138292,3.5431895,1.1322867,4.4554625,23.819159,40.678463,25.451496
4218,215.33105,62.791206,194.99426,38.56987,28.741404,38.618073,3.4334066,2.4342277,4.1367726,3.754717,2.9801626,4.708304,23.528637,38.12714,24.275892
4219,247.83678,63.377895,228.07231,35.10112,28.292171,31.7811,2.3206198,0.8559004,2.5329976,4.802794,2.1415186,4.9989605,22.805647,41.551815,25.129501
4220,216.01843,69.448685,219.71849,35.222446,28.746033,35.256905,4.2843657,1.1785892,4.02366,4.6436987,2.5727096,4.805546,24.177813,40.09792,24.990808
4221,235.49323,60.005768,232.70644,36.34649,30.347883,35.137733,2.514288,0.7821959,3.6645827,4.50721,2.0301414,4.867239,24.149271,44.40176,25.183184
4222,236.38882,71.270874,220.78505,36.365013,23.672178,33.04682,1.2121259,0.3041399,3.6158032,4.5663247,2.0561137,4.7564087,23.295353,40.75636,25.167171
4223,206.16266,79.22322,211.12767,36.753094,21.15382,38.870514,4.689461,1.8251677,3.9429202,3.7099373,3.3574991,4.941645,23.908247,35.90811,23.889435
4224,247.86629,66.21225,223.67355,36.389004,25.825186,39.0657,2.5151296,0.51576144,2.1021051,4.5406437,1.7548954,4.1523867,24.297867,41.283443,24.571125
4225,223.4783,75.72249,214.78563,36.65452,23.469578,35.677227,1.9248972,0.9725859,3.5634086,4.1863675,2.8006325,4.892845,23.50584,40.675182,25.062757
4226,227.95604,73.64333,203.37593,35.469822,28.312119,38.28798,2.9704008,1.1306657,4.779438,4.6538033,2.4433532,4.806093,23.657305,47.176544,25.762672
4227,208.35959,74.119736,216.43823,35.767982,24.25924,38.37383,4.7830014,1.8938984,2.1398284,4.0388007,3.2627974,4.529408,23.645048,39.16952,24.738537
4228,222.65959,82.823204,212.31523,33.57923,23.17289,36.307682,4.0157537,1.4705505,4.7712307,4.9384394,3.0580616,4.9450192,24.590866,37.94955,25.055681
4229,229.2776,81.915474,209.54402,35.929535,22.237362,37.429794,3.3078332,1.6448224,4.8352804,4.431306,3.3329093,4.8020973,23.97645,42.706177,25.747906
4230,200.02979,73.96516,201.16545,33.05802,23.753807,36.6662,4.5871563,0.80024624,4.0427966,4.7728252,2.238216,4.417988,23.682858,40.197086,25.307491
4231,217.39137,62.288174,234.39473,36.3834,25.336632,35.48977,4.5259395,1.5213245,2.084659,4.4968576,2.52974,4.4325953,23.450615,36.98862,24.5026
4232,206.43658,81.8578,205.09808,36.585815,21.841507,38.83351,4.0359635,0.44889933,4.764455,3.941923,2.062689,4.820819,23.412418,39.80775,25.177153
4233,233.79083,78.60328,216.2653,36.995308,23.849531,35.670937,1.5219599,0.92069596,4.145574,4.4469995,2.4183445,4.7530656,24.056162,39.759056,25.291365
4234,211.35649,59.60732,212.18541,37.325775,24.28929,39.06318,3.5678968,0.81831396,2.8153372,3.8281739,1.7320611,4.4864225,23.8099,42.083157,25.098167
4235,245.6794,63.087788,241.48358,36.010674,27.602238,31.757992,0.5878728,0.13944288,1.4912357,4.8652983,1.8742754,4.2552443,23.561205,43.2165,24.902328
4236,208.76535,71.96064,211.03328,37.295265,22.784655,38.212715,4.7937,0.3322537,3.35834,3.7558918,1.694927,4.313839,24.210745,39.126335,24.703775
4237,249.26097,52.94525,217.81712,36.680313,29.46014,38.67798,2.92233,0.9270162,4.441978,4.976708,1.9935807,4.341747,24.344688,43.14188,25.117094
4238,228.28471,64.7955,210.89474,35.7757,28.065687,33.830868,2.2779162,0.52354515,4.2192645,4.5807905,1.8302834,4.755173,22.966589,42.967793,25.90756
4239,234.6921,77.672195,190.75359,35.87566,23.803024,39.87635,2.5070148,1.1514277,4.7718463,4.8822203,2.6938157,4.9225125,23.759048,39.51894,25.768366
4240,207.74786,67.12365,217.24826,39.63672,24.701569,33.729267,2.8839562,0.72681797,3.3052692,3.4651117,1.8937318,4.9612064,23.524729,37.03535,25.43781
4241,235.02019,70.25872,217.9903,36.179222,26.160725,37.904667,2.0993009,0.4342535,3.7504172,4.6004677,1.7046943,4.6804533,23.85739,41.09312,25.898996
4242,217.22641,36.9745,215.52687,33.91197,36.304565,34.694374,1.6302829,0.49369815,2.9141765,4.5431676,1.7597768,4.4031305,23.513805,41.292507,24.645308
4243,224.17802,67.721375,228.5555,37.678345,21.280901,38.100716,3.3201528,0.18647356,1.6460009,4.5394793,1.5971763,4.359535,23.646763,42.18622,25.060894
4244,248.82088,56.46409,232.92267,32.77961,30.188492,34.017956,2.2062962,0.61402565,3.473908,4.91668,1.4258513,4.425334,23.825476,41.886242,25.335014
4245,232.15388,74.39033,238.02046,35.91638,21.488918,36.768963,0.13243484,1.2946379,0.90695196,4.3925257,2.79059,3.8304143,23.8054,39.54358,24.267105
4246,212.60379,70.361435,202.4113,34.010414,24.175943,36.05936,3.6673331,1.183848,4.109255,4.3856535,2.6522446,4.778312,23.450138,39.37141,24.855106
4247,241.69693,78.31608,196.14545,35.35076,26.735176,37.343536,3.292519,1.8469,4.443921,4.82384,3.4418845,4.3003464,23.91581,43.44409,24.978085
4248,224.50513,68.51452,204.78197,37.56614,25.117287,39.12324,4.8059325,1.0512767,4.589866,4.089053,2.2391539,4.687105,24.157915,43.854294,24.75703
4249,219.56349,72.21989,213.15445,36.666756,21.745306,36.704216,3.5446115,0.008872366,3.4576116,4.201211,1.7008214,4.638975,23.669947,46.153015,25.702871
4250,204.06442,56.674957,214.08702,38.497437,33.027306,38.9646,4.7344704,0.8760412,2.9692035,3.645588,1.7650259,4.342225,23.627523,43.150116,24.717438
4251,224.77937,61.823162,209.7765,34.39086,38.030575,36.48491,2.78484,0.8952012,4.4351587,4.938011,1.9939392,4.806046,23.718346,40.830997,24.52363
4252,222.149,55.007694,227.61093,38.48655,30.218573,36.31372,2.9836705,0.0058439737,2.0415576,3.5865595,1.2800398,4.157688,23.894716,36.517174,25.292315
4253,235.48991,71.39939,198.85396,35.853527,30.41317,37.64505,2.3756669,0.37875098,4.6693263,4.691142,1.941235,4.75165,23.06795,39.339836,25.704525
4254,208.23361,46.189186,198.80893,35.91708,34.51095,37.17906,4.793886,0.95509124,3.8014188,4.068324,1.9179673,4.5529375,23.335228,41.381287,25.828077
4255,216.48311,33.968983,228.78336,36.543655,37.876213,34.96041,3.2736835,0.4454358,2.37446,3.8258243,1.2411151,4.79156,23.688528,41.788357,25.196196
4256,201.48372,44.760654,211.36841,37.636223,32.679092,34.893864,2.899636,0.69586456,2.7821846,3.527696,1.5432566,4.584134,24.352045,43.091007,24.673195
4257,245.59732,63.261574,219.27925,36.74299,23.79135,35.56455,0.61918855,0.18108875,2.7669268,4.7244015,1.44309,4.410262,23.779114,40.884434,25.554438
4258,234.95274,68.62405,190.63582,38.920807,24.17609,38.9205,1.1463728,0.6742113,3.683351,3.8169374,2.1505017,4.116501,23.675787,42.457275,24.9695
4259,223.71619,51.122902,240.82478,39.985798,31.881239,34.309086,1.4131086,0.36261916,1.8960586,3.1791947,1.392456,4.6054893,23.409983,38.39446,25.436094
4260,207.87178,75.13656,198.94234,36.617165,23.112013,37.994694,4.335703,1.5091599,3.4579206,4.129283,2.5640857,4.7773595,23.023361,38.48614,25.524015
4261,242.58025,74.2399,208.68176,34.971252,21.221857,33.735287,0.8191571,0.54572046,4.4082766,4.7509036,2.5164504,4.8854613,23.933523,43.964504,24.499142
4262,231.4733,77.9754,209.28203,36.974255,21.251194,37.73015,2.569303,1.6855106,4.584668,3.888227,2.929234,4.4589624,23.902967,38.716785,23.414665
4263,228.94595,74.4498,242.69574,35.696632,20.386126,31.888966,2.9698966,0.057398506,2.0887141,4.224781,1.8965526,4.5595446,23.351866,38.883503,24.542118
4264,239.07025,53.840687,229.05142,36.808502,33.9545,32.625473,2.779931,0.4026669,3.9892123,4.641856,1.6076962,4.974094,23.889708,41.6695,24.900396
