,k1,k2,k3,a1,a2,a3
167,234.76106,62.365177,220.94318,37.28584,30.4767,38.635113
168,235.07169,62.477604,221.44803,37.119217,30.503342,38.619427
169,235.9684,63.25511,220.6709,37.194794,30.646805,38.43797
170,236.29727,63.266594,220.56604,37.100266,30.432352,38.33721
171,236.00484,63.026157,220.74605,37.077095,30.681995,38.37491
172,236.13217,62.96314,220.13568,37.14505,30.755646,38.379025
173,236.32567,62.92181,221.21104,37.132042,30.65193,38.431225
174,236.21005,62.705063,221.50035,37.08988,30.560303,38.37745
175,236.10425,62.611362,220.63596,37.000763,30.62096,38.42002
176,236.79785,62.921555,220.7805,37.02067,30.656694,38.448227
177,236.3931,63.08568,220.86646,37.04492,30.584703,38.415535
178,236.41295,62.607216,220.75674,36.972225,30.81025,38.45333
179,236.67213,62.514053,220.39256,36.965725,30.79531,38.535572
180,236.55466,62.875793,220.41583,36.94497,30.827553,38.524734
181,236.69193,63.10679,220.44307,36.89656,30.516293,38.354393
182,236.04297,62.874264,220.3613,36.940945,30.475151,38.46392
183,236.33131,63.055508,220.79489,37.11947,30.582842,38.47731
184,236.48889,62.61492,220.79083,37.1052,30.540829,38.61261
185,235.7209,62.42181,220.45718,37.094307,30.773811,38.64685
186,235.04176,62.743744,219.72453,37.085064,30.703981,38.664146
187,235.07678,62.552814,220.38106,37.28946,30.687136,38.61573
188,235.14911,62.593697,220.57811,37.064835,30.59294,38.56374
189,235.3054,62.41179,220.85706,37.257153,30.541296,38.693375
190,234.47401,62.317192,220.91624,37.265865,30.67965,38.47204
191,234.78119,62.347076,221.01006,37.324272,30.644817,38.703335
192,234.43137,62.331615,220.69049,37.30889,30.590296,38.69445
193,234.02762,62.428707,221.35774,37.443604,30.60152,38.52292
194,233.87206,62.015717,220.28052,37.47679,30.754475,38.829353
195,234.34256,62.04833,220.9718,37.345413,30.746975,38.711075
196,234.26283,62.46383,221.08873,37.366013,30.562937,38.75939
197,233.94168,62.319607,220.61145,37.272415,30.407887,38.62133
198,235.08914,62.61863,220.45264,37.19222,30.42955,38.459557
199,234.13333,62.502674,220.9855,37.21267,30.559074,38.61259
200,234.37563,62.480003,220.71869,37.36943,30.708923,38.467453
201,234.83008,62.512493,220.83568,37.382694,30.822624,38.565926
202,235.03499,62.07251,220.86589,37.368214,30.740755,38.490215
203,234.9671,62.43425,220.64388,37.083656,30.708828,38.594673
204,235.17572,61.60701,221.27454,37.026176,30.697386,38.68968
205,234.71667,61.559177,221.2222,37.09014,30.857481,38.75594
206,233.7574,61.811615,220.46033,37.433018,30.638203,38.610558
207,233.53783,61.801582,220.48862,37.482918,30.881935,38.791893
208,235.3909,61.803745,221.70221,37.26329,30.879955,38.58798
209,235.39696,62.37757,221.20459,37.06194,30.709702,38.487114
210,235.65385,62.681587,221.3642,37.20883,30.665989,38.526207
211,235.83018,62.59949,220.39786,37.070763,30.754435,38.43347
212,236.96759,62.954464,219.9733,37.02495,30.695257,38.58855
213,236.5255,63.040543,220.5283,37.210182,30.844616,38.56196
214,236.96404,62.829945,220.30803,36.88351,30.630257,38.425583
215,236.0477,62.665592,220.3967,36.985638,30.755558,38.531822
216,236.22864,62.820957,220.35838,36.974777,30.565798,38.504852
217,236.54002,62.91459,220.21858,36.973553,30.563572,38.42421
218,236.04156,63.023033,220.42398,37.109035,30.456432,38.71175
219,235.90459,62.838287,219.50043,37.09008,30.667828,38.532425
220,235.20123,62.672783,220.17209,37.08918,30.57043,38.562714
221,235.7397,62.897243,220.08176,37.007446,30.644554,38.47249
222,236.5728,63.08061,220.82674,37.16646,30.617912,38.353115
223,236.65251,63.134056,220.57077,36.96466,30.495956,38.32103
224,236.71638,63.288883,221.00996,36.921417,30.334148,38.259922
225,236.82724,63.10782,221.06163,36.86104,30.28868,38.52329
226,236.35335,63.46696,220.47731,37.0748,30.247715,38.473904
227,235.86958,63.35399,218.9366,37.019524,30.549822,38.590813
228,236.56577,63.35647,220.26144,37.219563,30.621372,38.522522
229,236.9346,62.709225,220.1955,37.070362,30.805912,38.408737
230,235.67018,62.671917,220.46982,37.013927,30.513187,38.496048
231,235.90846,62.745808,220.41151,37.09046,30.745869,38.504784
232,235.31985,62.589417,220.93805,37.183952,30.767393,38.51348
233,235.24045,62.408665,220.5888,37.289783,30.584057,38.56568
234,236.35483,62.319397,221.237,37.312172,30.876759,38.57599
235,236.171,61.620506,221.08629,36.866215,31.065748,38.48826
236,235.20038,62.014225,220.86755,37.05339,30.73742,38.814697
237,235.47437,62.3226,219.99152,37.085457,30.750158,38.597954
238,235.47574,62.210472,220.70543,36.974804,30.806189,38.594913
239,235.81612,62.458885,220.74463,37.19104,30.728178,38.686546
240,235.06894,61.913074,221.01465,37.204853,30.871738,38.451153
241,235.60323,62.066647,220.7639,37.171135,30.919167,38.71042
